,Unnamed: 0,타입,검색어,영상,제목,업로더,조회수,업로드,구독자,유저,내용,좋아요,시각,commentMonth,commentYear,views,likes
5197,1204,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              RealPimpson
            ",His character being Charlie makes this 10x better. Everyone strives to look and be like MoistCritical,"
    654
  ",5 months ago (edited),5,0,30000000,654
7293,240,3,metaverse violent,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Kiba XI
            ",The Matrix is starting to look more and more like a documentary...,"
    654
  ",8 months ago,8,0,4600000,654
20644,6,3,metaverse violent,/watch?v=SgtNEn3oAh4,Women Are 'Getting Assaulted' In The Metaverse,/c/OptimusHD,157K views,9 months ago,0,"
              Michael Campos
            ","Woman: I got grooped in the meta verse
VRchat: first time","
    652
  ",9 months ago,9,0,157000,652
13023,1,3,metaverse violent,/watch?v=InwxadByjf8,The Metaverse is a TERRIBLE Idea,/c/ethanisonline,63K views,9 months ago,0,"
              Nicholas Zacharewicz
            ","What I find most depressing about the metaverse is that it makes it pretty clear that rich people would rather just dump their money into a b.s. VR world rather than using it to help the rest of the real world.

Also...that solo was all right ","
    648
  ",9 months ago (edited),9,0,63000,648
2678,7,3,metaverse violent,/watch?v=rG6cgaUmpG0,I was sexually assaulted within the MetaVerse,/c/AlexStein99,125K views,5 months ago,0,"
              Ryan
            ",Very surprised that people have no reaction behind Alex...I'd be losing it...,"
    647
  ",5 months ago,5,0,125000,647
14066,4,3,metaverse violent,/watch?v=Q01gSr6j9ZM,Metaverse: Beyond Human,/c/ApertureScience,152K views,7 months ago,0,"
              Rubix
            ","If anyone has read Ernest Cline's ""Ready Player One"" and ""Ready Player Two"", then they will quickly see the similarities between the Metaverse and the OASIS.","
    643
  ",7 months ago,7,0,152000,643
219,66,3,metaverse violent,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,8 months ago,0,"
              Centurione
            ","Call the Metapolice, file a Metareport, hire a Metalawyer and get the Metaperpetrators in a Metaprison for Metarape. Get a Metacompensation with which to pay a Metashrink.
And get a real job!","
    642
  ",8 months ago,8,0,1100000,642
14064,2,3,metaverse violent,/watch?v=Q01gSr6j9ZM,Metaverse: Beyond Human,/c/ApertureScience,152K views,7 months ago,0,"
              Little Rusty
            ","This might be the reason why universe seems very empty. 
As species evolved they might given more priority to expand inside rather than outside in space. 
So there might be lot of civilization out there but living in their sustainable planets with ever expanding inner world 

Sorry for bad english","
    635
  ",7 months ago (edited),7,0,152000,635
4661,668,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              Meto
            ","Holy shit that was a great freaking video. Engaged from 0:00 to 16:50 
You touched on the majority of human emotions. Also love how you shared the insights you learned. I hope you and Klay stay friends for a long time","
    634
  ",6 months ago,6,0,30000000,634
4533,540,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              This Person
            ",There’s no better feeling than seeing your online friends in person for the first time. It’s amazing,"
    634
  ",7 months ago,7,0,30000000,634
425,272,3,metaverse violent,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,8 months ago,0,"
              Shailendra Rautela Vlogs
            ",This is the only channel in the world who shows real news,"
    632
  ",8 months ago,8,0,1100000,632
4809,816,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              MonkeMan
            ",Ryan has met some incredible people in his life and they will never be forgotten….,"
    629
  ",4 months ago,4,0,30000000,629
13025,3,3,metaverse violent,/watch?v=InwxadByjf8,The Metaverse is a TERRIBLE Idea,/c/ethanisonline,63K views,9 months ago,0,"
              Nina Felwitch
            ","Second Life looked better than the Meta Verse 10 years ago. And probably was also way more fun than Meta will ever be. 

Yeah, I like the concept of a virtual world to live in. If I could, I would completely digitise my consciousness, because this fleshy prison that my mind resides in is broken and annoying.

But holy fuck, this whole Meta crap is ultra cringe, NFTs are a fucking scam and billionaires shouldn't be allowed to exist.","
    622
  ",9 months ago,9,0,63000,622
14762,40,3,metaverse violent,/watch?v=Ibm3WhfLk08,Metaverse VR: Demo Experience,/c/surrealentertainment,4.1M views,10 months ago,0,"
              Michael
            ",wow Mark looks so much more alive in this than real life.,"
    622
  ",10 months ago,1,0,4099999,622
18197,498,3,metaverse violent,/watch?v=R-lUABgtX5I,This Metaverse “Influencer” is Creepy and Weird,/c/JarvisJohnsonGOLD,1.2M views,1 month ago,0,"
              Lee Patino
            ","if they really wanna “push some boundaries” than they could create an actually original ai. it also bugs me that it pushes the beauty/popularity standard of white, unrealistically thin, cishet, conventionally attractive women","
    619
  ",1 month ago,1,0,1200000,619
11944,8,3,metaverse violent,/watch?v=LmninOS3FsI,the CREEPY virtual reality cult ruining children’s lives,/c/bozeybozington,351K views,2 weeks ago,0,"
              Miss mclane
            ","Clicked as fast as possible, this is the scary part of being a parent!! Thank you for this, both of y'all!!!! Go Brandon n Boze!!!!!","
    615
  ",2 weeks ago,0,0,351000,615
4966,973,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              Hooded Crow
            ","As someone who has had an online friend for over a year now, seeing the ending just made me happy that Ryan was able to meet him and gave me hope that one day I’ll see them in person","
    613
  ",5 months ago (edited),5,0,30000000,613
9820,7,3,metaverse violent,/watch?v=BgCK98KudK0,The Metaverse is a Soulless platform,/c/MentalOutlaw,563K views,1 month ago,0,"
              Vladimir Berkov
            ","Secondlife has a soul AND also is almost entire user-generated content with, as modern games go, little censorship and gatekeeping.  No company in the world has the resources to build a literal virtual world even if they had unlimited money.  A world has to be created by the residents to be something worth interacting in.  And no, ""procedurally generated"" doesn't count.","
    610
  ",1 month ago,1,0,563000,610
11942,6,3,metaverse violent,/watch?v=LmninOS3FsI,the CREEPY virtual reality cult ruining children’s lives,/c/bozeybozington,351K views,2 weeks ago,0,"
              Erin Nichols
            ","As a parent, this scares me. Thank you for posting this.","
    605
  ",2 weeks ago,0,0,351000,605
17909,210,3,metaverse violent,/watch?v=R-lUABgtX5I,This Metaverse “Influencer” is Creepy and Weird,/c/JarvisJohnsonGOLD,1.2M views,1 month ago,0,"
              unluckystreak
            ","She's not even the 2nd virtual idol after Hatsune. Get in line behind Gumi, Rin/Lin, Kaito, Teto, Meiko, Luka, and hundreds other. Them acting like this is a unique and new thing is a slap in the face of the many talented producers and tuners doing amazing things with digital voice technology. They've been doing incredible things for 15 years now!","
    604
  ",1 month ago,1,0,1200000,604
18065,366,3,metaverse violent,/watch?v=R-lUABgtX5I,This Metaverse “Influencer” is Creepy and Weird,/c/JarvisJohnsonGOLD,1.2M views,1 month ago,0,"
              a Person
            ","Funny how she claims she wants to be in front of her fans in the real world as if MIku didn't have a limited time pizza box concert. 
Also there's no way she can reach miku levels of songs cause Miku and all the other voice banks in the world like her because they're wide spread useable by anyone so the genres, themes, even language, can change from song to song.  Polar isn't going to sing about propaganda and murdering a whole town and then her crush on a cute boy.","
    603
  ",1 month ago,1,0,1200000,603
4345,352,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              ushegxudvx
            ",Klay was an absolute legend cheers to making it possible for him,"
    598
  ",7 months ago,7,0,30000000,598
2677,6,3,metaverse violent,/watch?v=rG6cgaUmpG0,I was sexually assaulted within the MetaVerse,/c/AlexStein99,125K views,5 months ago,0,"
              The British Patriot
            ",Appreciate that you were considerate of the children in the room!,"
    598
  ",5 months ago,5,0,125000,598
368,215,3,metaverse violent,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,8 months ago,0,"
              David
            ","Forgive me, but just how advanced are the mechanics of this platform? Although, if this story is true, just imagine what this world will do to kids.","
    597
  ",8 months ago,8,0,1100000,597
13315,2,3,metaverse violent,/watch?v=UfUfm5kJDL8,#MeToo: Woman Virtually GROPED In The Metaverse,/c/MichaelKnowles,53K views,9 months ago,0,"
              Walter White
            ","Disgusting, this needs to be taken to virtual court.","
    592
  ",9 months ago,9,0,53000,592
3997,4,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              Chris Huynh
            ",Fun Fact: You probably didn’t see the plant in the video dying and getting worse Ryan did that to explain how life changes over time,"
    583
  ",1 month ago,1,0,30000000,583
4459,466,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              Draw Corn
            ","This video isn’t just a random challenge, it’s an awesome lesson about life and friends, and boy is that beautiful, thank you ryan.","
    578
  ",7 months ago (edited),7,0,30000000,578
6694,2701,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              Jack Gordon
            ",One of the best YouTube videos I’ve ever watched,"
    572
  ",7 months ago,7,0,30000000,572
4333,340,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              rndm_zzzs3
            ","i need more klay and ryan content, theyre too wholesome","
    566
  ",6 months ago,6,0,30000000,566
7371,318,3,metaverse violent,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              JoeyJiggles
            ","I was freaked out by this video but was a little reassured humans have not completely lost it by the comments here. 

Look, I love gaming and playing with some friends but sometimes there is a line and crossing it can go too far. 

With that being said, this is clearly the future and nothing is stopping it","
    566
  ",10 months ago,1,0,4600000,566
14062,0,3,metaverse violent,/watch?v=Q01gSr6j9ZM,Metaverse: Beyond Human,/c/ApertureScience,152K views,7 months ago,0,"
              Fat Tiger
            ",Facebook has already caused enough damage to humanity with their current interface. Imagine how bad things would be if they controlled reality?,"
    558
  ",7 months ago,7,0,152000,558
4755,762,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              sooGa
            ",this is sad if you know what he's REALLY talking about but the end of it was heart warming hope u two stay together very creative way to tell ur story I loved it man,"
    549
  ",7 months ago,7,0,30000000,549
6728,2735,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              TubeBuddy
            ",I just want somebody to say “wassup buddy” and look at me with as much love as Klay ,"
    546
  ",7 months ago,7,0,30000000,546
7063,10,3,metaverse violent,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Mike Koenig
            ","I couldn't think of a better way to control the masses peacefully, never in a million years.","
    546
  ",8 months ago,8,0,4600000,546
7248,195,3,metaverse violent,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              lobbyrobby
            ",I feel sad for the people who would want something like this. We already have our faces buried in our phones the way it is.,"
    544
  ",9 months ago,9,0,4600000,544
17915,216,3,metaverse violent,/watch?v=R-lUABgtX5I,This Metaverse “Influencer” is Creepy and Weird,/c/JarvisJohnsonGOLD,1.2M views,1 month ago,0,"
              Lolly Hail
            ","Something that makes Miku feel so alive is her voice. Not in the sense of the quality of her voice bank, but in the way she is utilized by individual creatives to create beautiful, meaningful, and personal songs. ""Polar"" fails to achieve this connection because her music is so generic and corporate. There is no life behind her words, making her feel empty.
If ""Polar"" was a project by an individual person rather than the 5-minuet crafts conglomerate, she would have a voice.","
    535
  ",1 month ago,1,0,1200000,535
7521,468,3,metaverse violent,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Scale812
            ","VR Chat already exists, and its a very sad sight having a friend and seeing them play that game all day everyday.","
    534
  ",10 months ago,1,0,4600000,534
4000,7,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              Revan
            ",that ending was really wholesome. for somebody that does not really get emotional. I got a little. Great video Ryan!,"
    525
  ",2 months ago,2,0,30000000,525
417,264,3,metaverse violent,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,8 months ago,0,"
              Raghu
            ","Palki Madam, you and your reporting is ahead of time. Good for us. Technicalities of LAW aside. IMO this is as criminal as real one.","
    524
  ",8 months ago,8,0,1100000,524
5930,1937,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              paradise
            ",Ryan is risking his mind for us! Metaverse for Life!!,"
    521
  ",7 months ago,7,0,30000000,521
4643,650,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              StolasLikesTea
            ","“They stand infront of mirrors all day”
As a person who has 540 hours in it, I can agree.","
    516
  ",7 months ago,7,0,30000000,516
17921,222,3,metaverse violent,/watch?v=R-lUABgtX5I,This Metaverse “Influencer” is Creepy and Weird,/c/JarvisJohnsonGOLD,1.2M views,1 month ago,0,"
              Scootarooni
            ","What I find particularly interesting/insulting about Polar trying to be the next miku is how badly it misses the mark on what made Miku popular in the first place: well over a decade of participatory culture. Crypton (the company that made Miku) are not responsible for her rise to fame, its the thousands of small-time artists that loved miku's design/concept/voice enough to create songs with her, draw her, etc. Thesoul publishing doomed Polar from the start by making her follower count and views a core part of her identity as a virtual star

also her design sucks lol","
    516
  ",1 month ago,1,0,1200000,516
4848,855,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              maddøx
            ","Your dad seems like such a genuine person, never take the little things you do with your dad for granted. I know this is very off topic to this video but I lost my dad literally 2 weeks ago and it sucks knowing that i'll never even have another conversation with him. Luckily for me i've found such a great youtuber like you that makes my night every time i watch one of your videos and honestly your videos are helping me through a tough time right now and if u do see this comment I just want to tell u, thank you man.","
    515
  ",7 months ago,7,0,30000000,515
273,120,3,metaverse violent,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,8 months ago,0,"
              I. Filipino
            ","Why would humans invest time, money and energy in a metaverse? To act out things they couldn't (or could, but with difficulty) in the real world is the first thing that comes to  mind. And when users start acting out in the metaverse on a daily basis, it's only a matter of time before they start blurring the lines between the real world and the virtual world.  It happened with TV; it happened with the Internet. You're right to point out that rules and regulations should be laid down now.","
    514
  ",8 months ago,8,0,1100000,514
6421,2428,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              yikes
            ",ryan aren't you a little short to be a stormtrooper,"
    513
  ",7 months ago,7,0,30000000,513
14867,145,3,metaverse violent,/watch?v=Ibm3WhfLk08,Metaverse VR: Demo Experience,/c/surrealentertainment,4.1M views,10 months ago,0,"
              Nima
            ",hahaha this is brilliant,"
    512
  ",10 months ago,1,0,4099999,512
7901,848,3,metaverse violent,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Ex Tra
            ",There’s literally no reason this has to be the future. Like at all lol,"
    512
  ",10 months ago,1,0,4600000,512
7599,546,3,metaverse violent,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Hoaxburn
            ","As the world moves towards the metaverse, im going to proclaim myself lord of the real world.","
    511
  ",10 months ago,1,0,4600000,511
7287,234,3,metaverse violent,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Your FBI Agent
            ",the fact that this is slowly becoming a Ready Player One plot makes it interesting and yet terrifying to what consequences this has to face,"
    508
  ",9 months ago,9,0,4600000,508
4749,756,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              Jose Luis Pinar
            ","I was literally crying by the end, this was better than any movie I've ever seen.","
    506
  ",7 months ago,7,0,30000000,506
4471,478,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              Kayleigh likes trains
            ",When Ryan and Klay met that was probably the most heartwarming thing I’ve ever seen,"
    504
  ",7 months ago,7,0,30000000,504
7275,222,3,metaverse violent,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Sebastián Monsalvo
            ","I feel like while most of us agree that this is scary and lifeless, what if our children think this is cool and would like to spend days and days in the metaverse :​(","
    503
  ",8 months ago,8,0,4600000,503
18125,426,3,metaverse violent,/watch?v=R-lUABgtX5I,This Metaverse “Influencer” is Creepy and Weird,/c/JarvisJohnsonGOLD,1.2M views,1 month ago,0,"
              Captain Karebear
            ","This feels less like a straight up Hatsune Miku clone and more like a weird mash up of her and Gorillaz. As in, she's supposed to have the look and vibe of Hatsune Miku by being a pop star and the blatant hair but works like the Gorillaz by clearly having a voice actor and what seems like a backstory (or an attempt at lore) and interacting with us. I'm sure (and hopeful) this will fizzle out because Hatsune Miku and Gorillaz are innovative and can't topped by Polar over here and her whack movements.","
    503
  ",1 month ago,1,0,1200000,503
17721,22,3,metaverse violent,/watch?v=R-lUABgtX5I,This Metaverse “Influencer” is Creepy and Weird,/c/JarvisJohnsonGOLD,1.2M views,1 month ago,0,"
              Sarah The Snail
            ",I love how they try to make her personality deep like “I’m an ai but I feel and I want to be real and my dream is to be like arianna grande!” But they miserably fail in the process,"
    498
  ",1 month ago,1,0,1200000,498
3995,2,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              Sammy Winchester
            ","I love the way Ryan first met Klay•••walking in on Klay while he stood watching multiple people cuddling, then proceeds to say he was normal ","
    493
  ",2 weeks ago,0,0,30000000,493
18071,372,3,metaverse violent,/watch?v=R-lUABgtX5I,This Metaverse “Influencer” is Creepy and Weird,/c/JarvisJohnsonGOLD,1.2M views,1 month ago,0,"
              CSG
            ","I paused and read the description of Polar on the website.
“Polar is a singer who represents the teenage rebel, relatable to the young audience. There is a surge of freedom in every song and dance, and she hides her real identity on stage behind a mask.”
It’s important to me that you guys know this","
    492
  ",1 month ago,1,0,1200000,492
9818,5,3,metaverse violent,/watch?v=BgCK98KudK0,The Metaverse is a Soulless platform,/c/MentalOutlaw,563K views,1 month ago,0,"
              Harrgerth
            ",So happy to finally see Mark standing in front of his first blender project!,"
    491
  ",1 month ago,1,0,563000,491
7479,426,3,metaverse violent,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Bob Van Boekel
            ","Don’t worry guys, you watching this video and reading the comments is already practically the Metaverse. It’s just gonna get a lot, more real…","
    490
  ",10 months ago,1,0,4600000,490
9879,66,3,metaverse violent,/watch?v=BgCK98KudK0,The Metaverse is a Soulless platform,/c/MentalOutlaw,563K views,1 month ago,0,"
              WANKO
            ","I never believed the ""Mark is an android/"" theory until now. This is the tasteless existence the machines want for us. This is what they think the huu mons want.","
    486
  ",1 month ago,1,0,563000,486
170,17,3,metaverse violent,/watch?v=_coWu3jYHUk,Gravitas: Woman gang-raped in Facebook's metaverse,/c/WION,1.1M views,8 months ago,0,"
              AYungFab
            ","As someone who was physically, sexually, and verbally assaulted repeatedly by the age of 12 in counter-strike I can say this is no laughing matter, its ridiculous. However it did prepare and help me to not get ptsd from GTA Vice City so I cant say it was a negative experience. At 29 years old, IRL with a house, a career, savings and a dog, I'd say these virtual experiences only made the hardships in real life easier to overcome. Thank you internet for your ongoing lols.","
    483
  ",8 months ago,8,0,1100000,483
2689,18,3,metaverse violent,/watch?v=rG6cgaUmpG0,I was sexually assaulted within the MetaVerse,/c/AlexStein99,125K views,5 months ago,0,"
              Fairy Frequency
            ","In the Metaverse I'm ten feet tall, I'm ballin', I got wings....Aackkkkk, Aackkkkk!!!","
    481
  ",5 months ago,5,0,125000,481
17981,282,3,metaverse violent,/watch?v=R-lUABgtX5I,This Metaverse “Influencer” is Creepy and Weird,/c/JarvisJohnsonGOLD,1.2M views,1 month ago,0,"
              Geralt of Geralt
            ","Just a crazy theory: The reason she wears that mask is so they can cheap out by not having to pay someone to animate lip/jaw movements

Edit:just got to Jarvis hitting the nail on the head","
    478
  ",1 month ago (edited),1,0,1200000,478
4761,768,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              #ILoveXXXTENTACION
            ","Rip Klay, he seemed like the best metaverse friend anyone could ever have","
    478
  ",7 months ago,7,0,30000000,478
4567,574,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              Rayhan George
            ",Ryan is always coming up with the best ideas,"
    476
  ",7 months ago,7,0,30000000,476
7329,276,3,metaverse violent,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Realbotboy
            ","I like VR a lot but the whole metaverse thing is nuts. I believe VR could replace normal games in the future, but that’s it. I don’t want to live in the meta verse lol.","
    474
  ",8 months ago,8,0,4600000,474
4678,685,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              Wazowsky_ 98
            ",Im never been so happy watching how ryan and klay become so close after meeting in the metaverse. This is so awesome!,"
    474
  ",6 months ago,6,0,30000000,474
7058,5,3,metaverse violent,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Al Salvador
            ",There’s something very alienating with watching somebody wearing a VR headset  aimlessly waving their hands around. I Guess my parents thought the same with my head always staring down at a screen. I genuinely fear for younger generations.,"
    471
  ",7 months ago (edited),7,0,4600000,471
7061,8,3,metaverse violent,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Tony V
            ",if im 80 and everyone is in the metaverse 16 hours a day i'll know how my grandparents felt about today's world.,"
    470
  ",8 months ago,8,0,4600000,470
18215,516,3,metaverse violent,/watch?v=R-lUABgtX5I,This Metaverse “Influencer” is Creepy and Weird,/c/JarvisJohnsonGOLD,1.2M views,1 month ago,0,"
              Unskilledshark sharkguy bananas
            ","We totally haven't had this exact plot line a million times before. Ai wants love and affection, tells their story, etc. Etc. Now what would intrigue me is if they went the opposite route. EX; polar wanted ruin for us ignoring her.","
    469
  ",1 month ago,1,0,1200000,469
17933,234,3,metaverse violent,/watch?v=R-lUABgtX5I,This Metaverse “Influencer” is Creepy and Weird,/c/JarvisJohnsonGOLD,1.2M views,1 month ago,0,"
              Abbe Winter
            ","Everything about this screams that they wanted to make their own vocaloid singer, but didn't care to put the effort into character design, voice banking,  animation, lip syncing, or literally anything besides sexualizing her. It's like they tried to present us with a cheap finger painting based off of the Mona Lisa and tried to tell us how much of a ground breaking masterpiece it is, despite the fact that we know what the Mona Lisa is and have no reason to be impressed by their garbage rip off.","
    469
  ",1 month ago,1,0,1200000,469
5172,1179,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              Another Emma
            ",Im actually crying that was a whirlwind of emotions. Ryan your videos get better every day i love you man!!,"
    467
  ",7 months ago,7,0,30000000,467
17939,240,3,metaverse violent,/watch?v=R-lUABgtX5I,This Metaverse “Influencer” is Creepy and Weird,/c/JarvisJohnsonGOLD,1.2M views,1 month ago,0,"
              Garden the Fermenting Sound
            ","I'm shocked TheSoulPublishing didn't craft her out of hot glue, spraypaint, and coke bottles.","
    467
  ",1 month ago,1,0,1200000,467
4672,679,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              SYS mixy
            ","It might seem cliche of me to say this, but I legit had a tear droplet streaming down my face during the ending part.
That honestly was THE most wholesome thing I’ve ever witnessed.","
    465
  ",7 months ago,7,0,30000000,465
4453,460,3,metaverse violent,/watch?v=mufeRQYgqZc,I Spent 100 Days in the Metaverse,/c/trahan,30M views,7 months ago,0,"
              itsevie
            ","This video could've never ended for me if Klay hadn't returned, he fulfilled the plot arc and gave me the happy ending i never knew i needed.","
    463
  ",7 months ago,7,0,30000000,463
18155,456,3,metaverse violent,/watch?v=R-lUABgtX5I,This Metaverse “Influencer” is Creepy and Weird,/c/JarvisJohnsonGOLD,1.2M views,1 month ago,0,"
              brutalbunny
            ","in terms of being compared to vocaloid, ""close to you"" isn't a unique concept, there's CERTAINLY more than one vocaloid song about being a computer program + the loneliness that comes w that... GET OFF THE STAGE!!","
    460
  ",1 month ago,1,0,1200000,460
17440,3,3,metaverse violent,/watch?v=LUo10K6R3fE,Why Metaverse Will Actually Suck,/c/TheInfographicsShowOFFICIAL,436K views,7 months ago,0,"
              G F
            ","As someone who has bought the quest 2 recently and absolutely love VR gaming and social apps, I would hate to see the metaverse being a way of life. Imagine the mental health implications this will have on people. We’ll all be riddled with social anxiety because we have become accustomed to socialising through a screen, not actual human contact. We’re already fueling this kind of behaviour. Yes meeting people online in a virtual world is fun, but it should only be for fun, not for life.","
    459
  ",7 months ago,7,0,436000,459
11947,11,3,metaverse violent,/watch?v=LmninOS3FsI,the CREEPY virtual reality cult ruining children’s lives,/c/bozeybozington,351K views,2 weeks ago,0,"
              Kiera
            ","OMG IM GLAD YOU POSTED THIS!!! I'm glad you covered it to begin with, this needed the exposure. Especially because they rebuilt it almost immediately ","
    457
  ",2 weeks ago,0,0,351000,457
17718,19,3,metaverse violent,/watch?v=R-lUABgtX5I,This Metaverse “Influencer” is Creepy and Weird,/c/JarvisJohnsonGOLD,1.2M views,1 month ago,0,"
              Phant0mb !
            ",Yes the way she is dressed and designed being made by a whole company of adults feels strange bc she’s supposed to influence children. Miku shows some skin- but she still gives child-like energy and she still reads as an excitable pop star. It makes me wanna redesign polar.,"
    456
  ",1 month ago,1,0,1200000,456
7653,600,3,metaverse violent,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              DardanAirlines
            ","Welcome to the Metaverse, a black hole for your time here on Earth; it's so real that time lost in the Metaverse is lost in your real life.","
    455
  ",10 months ago,1,0,4600000,455
