,Unnamed: 0,타입,검색어,영상,제목,업로더,조회수,업로드,구독자,유저,내용,좋아요,시각,commentMonth,commentYear,views,likes
716,38,4,online copyright infringement,/watch?v=0JE0vtGPw_A,ALERT Use These 5 Disclaimers To Guaranty Video Will Not Be Taken Down For Copyright Infringement,/c/YouTuberLaw,82K views,4 years ago,0,"
              John Brown
            ","Sorry for the silly question, but what exactly is that piece of art work on the wall behind you?  I saw your video on how went through getting the rights to use it in your videos but for some reason I can’t figure out what it exactly it is an image of and not knowing is starting to bother me. :)","
    9
  ",4 years ago,48,4,82000,9
1056,9,4,online copyright infringement,/watch?v=68fRTF_fd0A,Can I Use That Picture in My Design? How to Legally Use Copyrighted Images Online,/c/VismeApp,201K views,3 years ago,0,"
              Delius Myth
            ","Could you clarify the point at ""Will you profit personally or commercially from publishing the image?"" Does ""profit"" here mean purely financially? In other words, if the YouTube channel is not monetized, does this count as fair use? Thank you.","
    8
  ",2 years ago,24,2,201000,8
1335,1,4,online copyright infringement,/watch?v=GInW2kqCGdE,Copyright Infringement for Clothing Designs EXPLAINED,/c/ApparelSuccess,81K views,5 years ago,0,"
              RoaDKillZ78
            ","I have seen many Youtubers put their names along with other IP's on their merchandise and wondered if it was legal for them to do it. So apparently, most of them are flying under the radar and are on borrowed time with selling their merchandise. This video made everything clearer, thanks!","
    8
  ",1 year ago,12,1,81000,8
717,39,4,online copyright infringement,/watch?v=0JE0vtGPw_A,ALERT Use These 5 Disclaimers To Guaranty Video Will Not Be Taken Down For Copyright Infringement,/c/YouTuberLaw,82K views,4 years ago,0,"
              Timothy Reaper
            ","And that's why you don't blindly follow advice you find... well, anywhere really but especially on the internet.","
    8
  ",4 years ago,48,4,82000,8
353,10,4,online copyright infringement,/watch?v=zqmwyA-xaGY,AUSTIN BROWN Tears In Heaven | Vocal Coach Reacts (& Analysis) | Jennifer Glatzhofer,/c/JenniferGlatzhofer,4.6K views,9 hours ago,0,"
              Dawn Manzetti
            ",He always connects to the emotions of a song. Brilliant ️,"
    8
  ",8 hours ago,0,0,4600,8
123,16,4,online copyright infringement,/watch?v=0i-I_NxJSgU,"How Copyright Works: Fair Use, Parody, and Copyright Infringement | Berklee Online",/c/berkleemusic,30K views,4 years ago,0,"
              Mac Joseph
            ",This is great,"
    8
  ",4 years ago,48,4,30000,8
1391,57,4,online copyright infringement,/watch?v=GInW2kqCGdE,Copyright Infringement for Clothing Designs EXPLAINED,/c/ApparelSuccess,81K views,5 years ago,0,"
              T V
            ","So if i use ""Scar"" and i put ""2"" scars on him or remove the scar . Would that work as far as using him on my design ?","
    8
  ",4 years ago,48,4,81000,8
238,3,4,online copyright infringement,/watch?v=XzzkSZ0Jrko,"Understanding Copyright, Public Domain, and Fair Use",/c/GcflearnfreeOrgplus,414K views,4 years ago,0,"
              Valentinezz
            ","I started a YouTube channel, didn't know anything about copyright and thought I should learn today, I've learned a lot, thought learning would take hours it took 2 minutes to help clear everything up, thanks a lot","
    8
  ",1 year ago,12,1,414000,8
761,83,4,online copyright infringement,/watch?v=0JE0vtGPw_A,ALERT Use These 5 Disclaimers To Guaranty Video Will Not Be Taken Down For Copyright Infringement,/c/YouTuberLaw,82K views,4 years ago,0,"
              DaTRUTH
            ",Poor advice.  You didn't provide any examples how one could post a video that might have copyrighted materials.,"
    8
  ",4 years ago,48,4,82000,8
824,54,4,online copyright infringement,/watch?v=g0ao-l4zw0k,HOW YOU GOT CAUGHT TORRENTING!,/c/SteveVondran,23K views,3 years ago,0,"
              - 🍭 사탕 🍭 -
            ",When a 13 year old gets a email saying I copyrighted (I don't know what it means lmao),"
    7
  ",2 years ago,24,2,23000,7
1054,7,4,online copyright infringement,/watch?v=68fRTF_fd0A,Can I Use That Picture in My Design? How to Legally Use Copyrighted Images Online,/c/VismeApp,201K views,3 years ago,0,"
              EPRO INTERNATIONAL
            ",So simple and clearly understandable! Thanks a lot!,"
    7
  ",3 years ago,36,3,201000,7
1133,86,4,online copyright infringement,/watch?v=68fRTF_fd0A,Can I Use That Picture in My Design? How to Legally Use Copyrighted Images Online,/c/VismeApp,201K views,3 years ago,0,"
              Nathan L.
            ",Can we use any picture by screenshooting for the purpose of putting it on my Profile Picture?,"
    7
  ",2 years ago,24,2,201000,7
1342,8,4,online copyright infringement,/watch?v=GInW2kqCGdE,Copyright Infringement for Clothing Designs EXPLAINED,/c/ApparelSuccess,81K views,5 years ago,0,"
              Willie Glover
            ",This is great content. Especially for me.  I have a gift of drawing. On the other hand tho I'm not that original. I find work all the time and redraw it for myself. I know your right tho i need to just do my own thing. I found or one of them is actually clip art that has been used but not in the same type of market...,"
    7
  ",4 years ago,48,4,81000,7
242,7,4,online copyright infringement,/watch?v=XzzkSZ0Jrko,"Understanding Copyright, Public Domain, and Fair Use",/c/GcflearnfreeOrgplus,414K views,4 years ago,0,"
              Rose Dianne Garcia
            ",Informative video. Thanks for the additional info because we are exposed in social media. We will be aware when sharing something on facebook.,"
    7
  ",1 year ago,12,1,414000,7
369,26,4,online copyright infringement,/watch?v=zqmwyA-xaGY,AUSTIN BROWN Tears In Heaven | Vocal Coach Reacts (& Analysis) | Jennifer Glatzhofer,/c/JenniferGlatzhofer,4.6K views,9 hours ago,0,"
              David Ens
            ",when this song first came out I was a much younger man and in a way so much less equipped to deal with the story behind this song .. I cried buckets of tears then ... and I am crying buckets now ... for any person old or young rich or poor an average person or a very famous one ... when a tragic death hits them square in between the eyes they become the base human down to the core .. Eric wrote this song so that he could perhaps show the world how he dealt with his son's death in a way that was fitting for him and in doing so transferred some of that wisdom to people or persons that might go through the same thing and through the angst of the song able to get through the grief whilst still holding on to their humanity and sanity..... RIP Connor,"
    7
  ",9 hours ago,0,0,4600,7
857,11,4,online copyright infringement,/watch?v=o4NG7bx0I6k,Selling your art online? Let's talk copyright infringement,/c/EllenBrennemanStudio,25K views,4 years ago,0,"
              Judi Lynn
            ","OMG! I had the same experience!  I just found out a little twerp is using one of my paintings for HIS CD cover selling on Spotify! ""Anger"" is a an understatment!  Spotify wouldn't respond to my request for information on the thief.  :(","
    7
  ",3 years ago,36,3,25000,7
633,218,4,online copyright infringement,/watch?v=hoVD6oa-8EM,"How to File Copyrights Online - PA, SR & Multiple Works for One Fee",/user/MrGroovePhonic,86K views,7 years ago,0,"
              ThaHyst
            ","So, when copyrighting your music, you should always be copyrighting it as PR... & SR?","
    7
  ",3 years ago,36,3,86000,7
712,34,4,online copyright infringement,/watch?v=0JE0vtGPw_A,ALERT Use These 5 Disclaimers To Guaranty Video Will Not Be Taken Down For Copyright Infringement,/c/YouTuberLaw,82K views,4 years ago,0,"
              Blaze of the Razgriz squadron
            ","Shouldn't a disclaimer essentially say ""none of the (music,movie or tv show) content presented in this video belongs to me and is property of their respective companies, artists etc""?","
    7
  ",3 years ago,36,3,82000,7
1313,6,4,online copyright infringement,/watch?v=tQbJLvli9AY,Copyright for Musicians: Copyright Basics | Part 1/6 | Q&A | Music Business | E. Michael Harrington,/c/berkleemusic,243K views,5 years ago,0,"
              m30wzr
            ",Awesomeness. More of these please,"
    7
  ",5 years ago,60,5,243000,7
839,69,4,online copyright infringement,/watch?v=g0ao-l4zw0k,HOW YOU GOT CAUGHT TORRENTING!,/c/SteveVondran,23K views,3 years ago,0,"
              Mod Mayhew
            ",Pat me on the back for my great vid cam!;),"
    6
  ",3 years ago,36,3,23000,6
833,63,4,online copyright infringement,/watch?v=g0ao-l4zw0k,HOW YOU GOT CAUGHT TORRENTING!,/c/SteveVondran,23K views,3 years ago,0,"
              Simon Byrd
            ",Get closer to the mic!,"
    6
  ",2 years ago,24,2,23000,6
866,20,4,online copyright infringement,/watch?v=o4NG7bx0I6k,Selling your art online? Let's talk copyright infringement,/c/EllenBrennemanStudio,25K views,4 years ago,0,"
              Rod Eastell
            ","Thank you for sharing that Ellen, that really must hurt and I'm sorry you had to go through that … It made me so angry  and frustrated just listening to you.","
    6
  ",3 years ago,36,3,25000,6
791,21,4,online copyright infringement,/watch?v=g0ao-l4zw0k,HOW YOU GOT CAUGHT TORRENTING!,/c/SteveVondran,23K views,3 years ago,0,"
              Bryan Parker, Tactical [Sovereignty]
            ","I have a question about Lexus Nexus providing info about my legal person to other parties. Isn't there a way to block this practice? It would be a good video, Thank-you.","
    6
  ",3 years ago,36,3,23000,6
1022,1,4,online copyright infringement,/watch?v=6QyKe8HAmn0,When does Copyright Infringement become Criminal?,/c/SteveVondran,6.7K views,3 years ago,0,"
              ipsurvivor
            ","1) Valid Registered Copyright
2) Infringement 
3) Criminal Intent/Willfulness 
4) Financial Gain or Purpose","
    6
  ",3 years ago,36,3,6700,6
1198,151,4,online copyright infringement,/watch?v=68fRTF_fd0A,Can I Use That Picture in My Design? How to Legally Use Copyrighted Images Online,/c/VismeApp,201K views,3 years ago,0,"
              Jonathon Cooper
            ",can i use an image of google image if i use something like photoshop to put an effect on it to make it look like a water colour painting etc?,"
    6
  ",2 years ago,24,2,201000,6
818,48,4,online copyright infringement,/watch?v=g0ao-l4zw0k,HOW YOU GOT CAUGHT TORRENTING!,/c/SteveVondran,23K views,3 years ago,0,"
              Marc Sanchez
            ",Scary stuff man I am clean though!,"
    6
  ",3 years ago,36,3,23000,6
349,6,4,online copyright infringement,/watch?v=zqmwyA-xaGY,AUSTIN BROWN Tears In Heaven | Vocal Coach Reacts (& Analysis) | Jennifer Glatzhofer,/c/JenniferGlatzhofer,4.6K views,9 hours ago,0,"
              sharon mortimer
            ","He did an amazing job with this cover. He always feels everything he sings, and it shows. Truly enjoyed watching your reaction and analysis to this song.","
    6
  ",6 hours ago,0,0,4600,6
360,17,4,online copyright infringement,/watch?v=zqmwyA-xaGY,AUSTIN BROWN Tears In Heaven | Vocal Coach Reacts (& Analysis) | Jennifer Glatzhofer,/c/JenniferGlatzhofer,4.6K views,9 hours ago,0,"
              Peggy Gilbert
            ",His voice is like a finely tuned instrument.,"
    6
  ",9 hours ago,0,0,4600,6
1371,37,4,online copyright infringement,/watch?v=GInW2kqCGdE,Copyright Infringement for Clothing Designs EXPLAINED,/c/ApparelSuccess,81K views,5 years ago,0,"
              Maxime Blais-Hébert
            ",how do you get approval from the owner of the said intellectual property? and what cost are we looking to? (pardon my english im french canadian),"
    6
  ",2 years ago (edited),24,2,81000,6
1339,5,4,online copyright infringement,/watch?v=GInW2kqCGdE,Copyright Infringement for Clothing Designs EXPLAINED,/c/ApparelSuccess,81K views,5 years ago,0,"
              Flores95
            ",What if you want a face of a famous person/character but you add your own design on top of it? will that be a form of copyright? And what if you don’t want to sell it it’s just for your own personal use? Thanks for the video,"
    6
  ",2 years ago,24,2,81000,6
266,31,4,online copyright infringement,/watch?v=XzzkSZ0Jrko,"Understanding Copyright, Public Domain, and Fair Use",/c/GcflearnfreeOrgplus,414K views,4 years ago,0,"
              PaulMtzCx
            ",Hi there! Am I able to use music as a YouTube intro from an artist that’s less than 10 seconds? And I was going to put the link to the music video in my description box. Does that work?,"
    6
  ",3 years ago,36,3,414000,6
1375,41,4,online copyright infringement,/watch?v=GInW2kqCGdE,Copyright Infringement for Clothing Designs EXPLAINED,/c/ApparelSuccess,81K views,5 years ago,0,"
              Joanna J
            ",Hey! does this count for quotes you get from a book. It would have the authors name but would I still be in the wrong?,"
    6
  ",1 year ago,12,1,81000,6
467,52,4,online copyright infringement,/watch?v=hoVD6oa-8EM,"How to File Copyrights Online - PA, SR & Multiple Works for One Fee",/user/MrGroovePhonic,86K views,7 years ago,0,"
              El-Naga Xavier Dujuan
            ","Thanks for the video, this was the best one on youtube.","
    6
  ",5 years ago,60,5,86000,6
352,9,4,online copyright infringement,/watch?v=zqmwyA-xaGY,AUSTIN BROWN Tears In Heaven | Vocal Coach Reacts (& Analysis) | Jennifer Glatzhofer,/c/JenniferGlatzhofer,4.6K views,9 hours ago,0,"
              Cavamom
            ",I think this is the most beautiful rendition of this song I've ever heard.  Breathtaking!,"
    6
  ",5 hours ago,0,0,4600,6
354,11,4,online copyright infringement,/watch?v=zqmwyA-xaGY,AUSTIN BROWN Tears In Heaven | Vocal Coach Reacts (& Analysis) | Jennifer Glatzhofer,/c/JenniferGlatzhofer,4.6K views,9 hours ago,0,"
              Sherry Schoenlein
            ","Austin is really great about making us feel while he's singing. Lovely reaction, & Thank You for your insight into everything he's doing while he's taking us on this musical journey. ️","
    6
  ",7 hours ago,0,0,4600,6
355,12,4,online copyright infringement,/watch?v=zqmwyA-xaGY,AUSTIN BROWN Tears In Heaven | Vocal Coach Reacts (& Analysis) | Jennifer Glatzhofer,/c/JenniferGlatzhofer,4.6K views,9 hours ago,0,"
              Invincible Feelings
            ","This song is beautiful, loved the reaction as always ","
    6
  ",9 hours ago,0,0,4600,6
359,16,4,online copyright infringement,/watch?v=zqmwyA-xaGY,AUSTIN BROWN Tears In Heaven | Vocal Coach Reacts (& Analysis) | Jennifer Glatzhofer,/c/JenniferGlatzhofer,4.6K views,9 hours ago,0,"
              Randy Griffith
            ",I love how you explain everything while at the same time keeping things real.,"
    6
  ",9 hours ago,0,0,4600,6
131,24,4,online copyright infringement,/watch?v=0i-I_NxJSgU,"How Copyright Works: Fair Use, Parody, and Copyright Infringement | Berklee Online",/c/berkleemusic,30K views,4 years ago,0,"
              Fire eater 9107
            ","Copyright is freaking terrible. On the one hand, you want to protect your work, but on the other hand, people sometimes use it in a selfish and greedy manner. Most of these people are rich Hollywood idiots who have already made millions, but they want more, more, more!","
    6
  ",1 year ago,12,1,30000,6
113,6,4,online copyright infringement,/watch?v=0i-I_NxJSgU,"How Copyright Works: Fair Use, Parody, and Copyright Infringement | Berklee Online",/c/berkleemusic,30K views,4 years ago,0,"
              Kevin Lynch
            ",He was my professor at WPU when I went. Dr. E Michael Harrington!!,"
    6
  ",3 years ago,36,3,30000,6
51,51,4,online copyright infringement,/watch?v=0JA4cK3NGXk,Etsy Copyright Infringement. Is Your Shop Breaking the Law?,/channel/UClnnOOjW0PUvRSShjyHQa4Q,23K views,3 years ago,0,"
              Selina Salas
            ","I bought some clipart from an etsy shop and I bought a basic license from the same etsy shop, so since I did that can I sell the crafts I make from the clipart I purchased on etsy?","
    6
  ",2 years ago,24,2,23000,6
1458,124,4,online copyright infringement,/watch?v=GInW2kqCGdE,Copyright Infringement for Clothing Designs EXPLAINED,/c/ApparelSuccess,81K views,5 years ago,0,"
              NintCondition
            ",what about a catch phrase from movie or podcast?,"
    6
  ",4 years ago,48,4,81000,6
378,35,4,online copyright infringement,/watch?v=zqmwyA-xaGY,AUSTIN BROWN Tears In Heaven | Vocal Coach Reacts (& Analysis) | Jennifer Glatzhofer,/c/JenniferGlatzhofer,4.6K views,9 hours ago,0,"
              Louise Temples
            ",Loving Austin! Thank you Jen! Very emotional and moves me to tears. Appreciate your breakdown!️,"
    6
  ",9 hours ago,0,0,4600,6
384,41,4,online copyright infringement,/watch?v=zqmwyA-xaGY,AUSTIN BROWN Tears In Heaven | Vocal Coach Reacts (& Analysis) | Jennifer Glatzhofer,/c/JenniferGlatzhofer,4.6K views,9 hours ago,0,"
              QuiltiE
            ","OK, here’s what you do...react and analyze the performance, then sing harmony with it and post it either at the end or in a different video!  I would love to hear you do that!","
    6
  ",8 hours ago,0,0,4600,6
1069,22,4,online copyright infringement,/watch?v=68fRTF_fd0A,Can I Use That Picture in My Design? How to Legally Use Copyrighted Images Online,/c/VismeApp,201K views,3 years ago,0,"
              RiresDelven
            ",Lots of high income big time artists on Instagram steal from photographers all the time. How will this ever end?,"
    6
  ",2 years ago,24,2,201000,6
419,4,4,online copyright infringement,/watch?v=hoVD6oa-8EM,"How to File Copyrights Online - PA, SR & Multiple Works for One Fee",/user/MrGroovePhonic,86K views,7 years ago,0,"
              Joshuah Snel
            ","Thank you so much! Other videos on YouTube were just trying to get through the process as fast as possible and you actually took the time to properly explain things so I can confidently copyright my work. Again, thank you!","
    6
  ",5 years ago,60,5,86000,6
842,72,4,online copyright infringement,/watch?v=g0ao-l4zw0k,HOW YOU GOT CAUGHT TORRENTING!,/c/SteveVondran,23K views,3 years ago,0,"
              Emmett Moore
            ",Not America's next great public speaker.,"
    5
  ",3 years ago,36,3,23000,5
1431,97,4,online copyright infringement,/watch?v=GInW2kqCGdE,Copyright Infringement for Clothing Designs EXPLAINED,/c/ApparelSuccess,81K views,5 years ago,0,"
              Dominic Pham
            ",What If I designed a bootleg vintage tee and used an artist name?,"
    5
  ",2 years ago (edited),24,2,81000,5
1386,52,4,online copyright infringement,/watch?v=GInW2kqCGdE,Copyright Infringement for Clothing Designs EXPLAINED,/c/ApparelSuccess,81K views,5 years ago,0,"
              Braham Prakash
            ",Thanks  bro you saved me from another copyright strike,"
    5
  ",5 years ago,60,5,81000,5
1459,125,4,online copyright infringement,/watch?v=GInW2kqCGdE,Copyright Infringement for Clothing Designs EXPLAINED,/c/ApparelSuccess,81K views,5 years ago,0,"
              Dallas Fort Worth Marketplace
            ",So how do you get permission?,"
    5
  ",2 years ago,24,2,81000,5
1477,143,4,online copyright infringement,/watch?v=GInW2kqCGdE,Copyright Infringement for Clothing Designs EXPLAINED,/c/ApparelSuccess,81K views,5 years ago,0,"
              Unit-E
            ",Why Tupac effects negatively the image of Lion King? I don’t get that!,"
    5
  ",1 year ago,12,1,81000,5
1360,26,4,online copyright infringement,/watch?v=GInW2kqCGdE,Copyright Infringement for Clothing Designs EXPLAINED,/c/ApparelSuccess,81K views,5 years ago,0,"
              c San
            ",Hey the quality in those shirts looks amazing! Is that Screen Print or Heat Transfer Vinyl?,"
    5
  ",1 year ago,12,1,81000,5
1049,2,4,online copyright infringement,/watch?v=68fRTF_fd0A,Can I Use That Picture in My Design? How to Legally Use Copyrighted Images Online,/c/VismeApp,201K views,3 years ago,0,"
",This is a very helpful video! I hope you can cover how to approach or email the owner of the photo in one of your videos. I always have a hard time thinking about what to say. Should I keep it short and friendly? Or formal? I get anxious thinking about how I should approach photographers. Would really love to see this in your future content. :),"
    5
  ",1 year ago,12,1,201000,5
843,73,4,online copyright infringement,/watch?v=g0ao-l4zw0k,HOW YOU GOT CAUGHT TORRENTING!,/c/SteveVondran,23K views,3 years ago,0,"
              Ava R
            ",You are so cute ;),"
    5
  ",3 years ago,36,3,23000,5
1344,10,4,online copyright infringement,/watch?v=GInW2kqCGdE,Copyright Infringement for Clothing Designs EXPLAINED,/c/ApparelSuccess,81K views,5 years ago,0,"
              Matthew Garvin
            ","What if a photo of my sister as a little girl got on the internet somehow and became a meme, then another woman falsely claimed the photo was of her, and a clothing designer put the photo on a t-shirt and sold it without my sister's knowledge or consent?


I'd really like to know, because that's a true story.","
    5
  ",3 years ago,36,3,81000,5
2,2,4,online copyright infringement,/watch?v=0JA4cK3NGXk,Etsy Copyright Infringement. Is Your Shop Breaking the Law?,/channel/UClnnOOjW0PUvRSShjyHQa4Q,23K views,3 years ago,0,"
              Stephs Cozy Vibe
            ","Great info... I know this is a couple years old, however I see a crazy amount of people constantly selling Disney, Louis Vuitton, etc. and I'm so confused how they are not getting in trouble.","
    5
  ",8 months ago,8,0,23000,5
848,2,4,online copyright infringement,/watch?v=o4NG7bx0I6k,Selling your art online? Let's talk copyright infringement,/c/EllenBrennemanStudio,25K views,4 years ago,0,"
              Tim Kretzer
            ","Hi, Ellen.  I just wanted to say thank you for the information you’ve shared.  I just came across your channel this morning, and the three videos I’ve went through so far have given me more good, clear, practical information about the business of art ( and the art of business for that matter ) than any other source I’ve had previously.  A lot of good information, easy to understand, and in brief.  Really great, and I appreciate it.  Thanks again, and all the best.","
    5
  ",2 years ago,24,2,25000,5
1294,4,4,online copyright infringement,/watch?v=pOVlkoi_8FI,How Copyright Works: Musical Composition Copyright and Sound Recording Copyright | Berklee Online,/c/berkleemusic,22K views,4 years ago,0,"
              Papa_Da_Rapper
            ","Thank you so much. I watch all of your videos, so insightful and helpful ","
    5
  ",4 years ago,48,4,22000,5
853,7,4,online copyright infringement,/watch?v=o4NG7bx0I6k,Selling your art online? Let's talk copyright infringement,/c/EllenBrennemanStudio,25K views,4 years ago,0,"
              Patricia Stuart
            ","Never post high resolution photos on your website. Use the lowest resolution that will give a good pic of your work to advertise. Always copyright your work before
you post to the public.","
    5
  ",2 years ago,24,2,25000,5
855,9,4,online copyright infringement,/watch?v=o4NG7bx0I6k,Selling your art online? Let's talk copyright infringement,/c/EllenBrennemanStudio,25K views,4 years ago,0,"
              J Newhouse Illustration
            ","Thank you Ellen Brenneman for this useful and first hand information!! Your advice and knowledge is appreciated. Fraudsters and scammers taking advantage of artists creative images/art should be exposed and I definitely agree that WE ( those artists reading this too ) need to report such thefts. There is zero reason artists should be helpless because of overseas fraudsters or domestic scammers cashing in on our talents! I know this is part of the art business, having to deal with copyright infringement or others trying to make a buck off hard working artists. BUT -  if artists work together and spread the word on scams we can work to put those thieves out of business or at least inconvenience them. Thank you again Ellen, cheers!!!","
    5
  ",3 years ago,36,3,25000,5
804,34,4,online copyright infringement,/watch?v=g0ao-l4zw0k,HOW YOU GOT CAUGHT TORRENTING!,/c/SteveVondran,23K views,3 years ago,0,"
              Antarctican_Immagrants
            ","Literally all my torrents are of my games that I am installing on my PC from my older consoles, I was literally forced by spectrum to remove it or I wouldn't have wifi","
    5
  ",2 years ago,24,2,23000,5
1154,107,4,online copyright infringement,/watch?v=68fRTF_fd0A,Can I Use That Picture in My Design? How to Legally Use Copyrighted Images Online,/c/VismeApp,201K views,3 years ago,0,"
              Asrofi Al Kindi
            ","where do i can get those flowchart about copyright explanation?

it's pretty hard to zoom on video,..","
    5
  ",2 years ago,24,2,201000,5
1130,83,4,online copyright infringement,/watch?v=68fRTF_fd0A,Can I Use That Picture in My Design? How to Legally Use Copyrighted Images Online,/c/VismeApp,201K views,3 years ago,0,"
              Nhaj
            ",It so complicated. I think I will spend more time in researching the image copyright than creating a graphic design .,"
    5
  ",1 year ago,12,1,201000,5
925,79,4,online copyright infringement,/watch?v=o4NG7bx0I6k,Selling your art online? Let's talk copyright infringement,/c/EllenBrennemanStudio,25K views,4 years ago,0,"
              Judi Lynn
            ",A guy used one of my paitings on his YouTube video. I contacted YouTube and they had it down within 30 minutes. I appreciated YouTube.,"
    5
  ",3 years ago,36,3,25000,5
783,13,4,online copyright infringement,/watch?v=g0ao-l4zw0k,HOW YOU GOT CAUGHT TORRENTING!,/c/SteveVondran,23K views,3 years ago,0,"
              nikkoabc
            ",Very informative! Thank you!,"
    5
  ",3 years ago,36,3,23000,5
1478,144,4,online copyright infringement,/watch?v=GInW2kqCGdE,Copyright Infringement for Clothing Designs EXPLAINED,/c/ApparelSuccess,81K views,5 years ago,0,"
              juan pablo alarcón
            ","Hi Rob
if i have photograph that is copyrighted, or a logo, of a band for example, that's copyrighted.. but i draw the image or the logo myself... I still can be sue?","
    5
  ",3 years ago,36,3,81000,5
243,8,4,online copyright infringement,/watch?v=XzzkSZ0Jrko,"Understanding Copyright, Public Domain, and Fair Use",/c/GcflearnfreeOrgplus,414K views,4 years ago,0,"
              Artist Creations Pictures, Inc.
            ","For public domain, will this mean it’s available for everyone to use anything? For example, Mickey Mouse is about to be come public domain in 2023. We can use him for any franchises or fan animated films?

Or old classic books, music from late 1800s or less (ex. The Jungle Book, 1894, Beethoven)? I could use any characters from a book and create a different franchise or film ideas?","
    5
  ",2 years ago,24,2,414000,5
241,6,4,online copyright infringement,/watch?v=XzzkSZ0Jrko,"Understanding Copyright, Public Domain, and Fair Use",/c/GcflearnfreeOrgplus,414K views,4 years ago,0,"
              Anvay K
            ",Oh thank God you made this video.Other videos are very confusing.Thanks a lot!!!!!!!!,"
    5
  ",2 years ago,24,2,414000,5
692,14,4,online copyright infringement,/watch?v=0JE0vtGPw_A,ALERT Use These 5 Disclaimers To Guaranty Video Will Not Be Taken Down For Copyright Infringement,/c/YouTuberLaw,82K views,4 years ago,0,"
              Hermit_tRs
            ","Came for magic words, got another informative video. Thanks! :)","
    5
  ",4 years ago,48,4,82000,5
441,26,4,online copyright infringement,/watch?v=hoVD6oa-8EM,"How to File Copyrights Online - PA, SR & Multiple Works for One Fee",/user/MrGroovePhonic,86K views,7 years ago,0,"
              Bobby Goodapple
            ",Thanks so much for making it so dam easy. The others do not measure up to you.,"
    5
  ",3 years ago,36,3,86000,5
262,27,4,online copyright infringement,/watch?v=XzzkSZ0Jrko,"Understanding Copyright, Public Domain, and Fair Use",/c/GcflearnfreeOrgplus,414K views,4 years ago,0,"
              Doomskull
            ","More or less: 
who has more lawyers?
Who can be arsed to deal with it?","
    5
  ",2 years ago,24,2,414000,5
678,0,4,online copyright infringement,/watch?v=0JE0vtGPw_A,ALERT Use These 5 Disclaimers To Guaranty Video Will Not Be Taken Down For Copyright Infringement,/c/YouTuberLaw,82K views,4 years ago,0,"
              Lucas H
            ","You're an excellent youtuber. You fill a very small niche of objective reporting on cases and just law ""stuff"" in general. I love it.","
    5
  ",4 years ago,48,4,82000,5
569,154,4,online copyright infringement,/watch?v=hoVD6oa-8EM,"How to File Copyrights Online - PA, SR & Multiple Works for One Fee",/user/MrGroovePhonic,86K views,7 years ago,0,"
              Anna Elizabeth I
            ","Hey, when you uploaded those files, you just uploaded mp3s or did you also upload lyrics and sheet music?","
    5
  ",3 years ago,36,3,86000,5
282,47,4,online copyright infringement,/watch?v=XzzkSZ0Jrko,"Understanding Copyright, Public Domain, and Fair Use",/c/GcflearnfreeOrgplus,414K views,4 years ago,0,"
              Hyper-_-Atreus
            ","Hold up. So I'm just wondering... Let's say you're making a video and you have a song, in the descriptions or credits you put who the song was made by and who you got it from would that be ok?","
    5
  ",2 years ago,24,2,414000,5
54,54,4,online copyright infringement,/watch?v=0JA4cK3NGXk,Etsy Copyright Infringement. Is Your Shop Breaking the Law?,/channel/UClnnOOjW0PUvRSShjyHQa4Q,23K views,3 years ago,0,"
              Bunnybun
            ",What if I make drawings of musical characters? Are they copyrighted characters? What about like Hamilton or Mean Girls or something?,"
    5
  ",2 years ago,24,2,23000,5
8,8,4,online copyright infringement,/watch?v=0JA4cK3NGXk,Etsy Copyright Infringement. Is Your Shop Breaking the Law?,/channel/UClnnOOjW0PUvRSShjyHQa4Q,23K views,3 years ago,0,"
              meet you never
            ","Is fan art considered safe to sell? Also, what about silhouettes of common images? (not characters like pokemon obviously) This copy right thing is so confusing to me, because everything looks the strangely familiar in these situations.","
    5
  ",1 year ago,12,1,23000,5
778,8,4,online copyright infringement,/watch?v=g0ao-l4zw0k,HOW YOU GOT CAUGHT TORRENTING!,/c/SteveVondran,23K views,3 years ago,0,"
              Name
            ","Note that even if you use a VPN, some VPN providers will snitch on you","
    5
  ",3 months ago,3,0,23000,5
416,1,4,online copyright infringement,/watch?v=hoVD6oa-8EM,"How to File Copyrights Online - PA, SR & Multiple Works for One Fee",/user/MrGroovePhonic,86K views,7 years ago,0,"
              Auggy Bendoggy
            ","Finally, someone to explain in an easy to understand format - the difference between sound recording and work of performing arts.  Thank you so much!","
    5
  ",2 years ago,24,2,86000,5
781,11,4,online copyright infringement,/watch?v=g0ao-l4zw0k,HOW YOU GOT CAUGHT TORRENTING!,/c/SteveVondran,23K views,3 years ago,0,"
              nmr20067
            ",You guys are great!  Thanks!,"
    5
  ",3 years ago,36,3,23000,5
27,27,4,online copyright infringement,/watch?v=0JA4cK3NGXk,Etsy Copyright Infringement. Is Your Shop Breaking the Law?,/channel/UClnnOOjW0PUvRSShjyHQa4Q,23K views,3 years ago,0,"
              Itsjessicavictoria
            ","I know we can't put copyrighted stuff on sale on our store, but I sell custom items and what if someone orders, say, a custom button and asks for spiderman or Mickey Mouse on it. Are we allowed to fulfill that order?","
    5
  ",1 year ago,12,1,23000,5
