,Unnamed: 0,타입,검색어,영상,제목,업로더,조회수,업로드,구독자,유저,내용,좋아요,시각,commentMonth,commentYear,views,likes
29975,812,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Ali Muhammad Baig
            ","""They don't come here to sleep, they come here to be WOKEN UP. The dream has become their reality"" 
-Inception","
    171
  ",10 months ago,1,0,4200000,171
29991,828,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Amicable Gamer
            ",This is either going to be cool as hell! Or it will just end up in a '20 horrific tech fails ' ,"
    171
  ",10 months ago,1,0,4200000,171
32527,762,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Eva Helen
            ","When you stop learning, you get left behind.
Never stop educating yourself","
    170
  ",8 months ago,8,0,4600000,170
26887,27,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Priyésh
            ","This video came out before the war in the Ukraine. We also still have corona at play. But just the war itself already caused inflation to spike tremendously. It's also speculated that both together accelerated other issues that were already in progress. 
BTW. People here in Germany immediately and massively reduced buying organic foods - and the Germans regard themselves as very environmentally conscious. You see, as soon as things get tight, you think how to reduce ""unnecessary"" spendings and causes to address - and the environment seemingly is of secondary concern...","
    170
  ",3 months ago (edited),3,0,10000000,170
24483,229,3,metaverse privacy issue,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,0,"
              Harry Snothead
            ",Microsoft isn’t attacking Zucc. They’re on their own mission and Zucc is trying to do the same but is just getting lapped,"
    169
  ",7 months ago,7,0,7500000,169
27245,385,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Milton Maritz
            ","A very well presented video!  

May I point out,  especially to the many critics commenting here below, modelling (whether crude or sophisticated), is never in the first place about predicting a particular outcome with exact or fair accuracy, but it is about fundamentally UNDERSTANDING the driving mechanisms and interacting dependencies  of the phenomena. 

No, we cannot know what the world will look like in 2040. But, by setting up a model, actually implementing it in code,  and running it a number of times (even on a 1980's computer), we have a far better comprehension of what to look out for or how to interpret current trends.  

In fact, all understanding by any human mind, is just a set of models created inside that mind.","
    168
  ",10 months ago,1,0,10000000,168
27317,457,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Troy Mann
            ","Anecdotally the BAU2 model sounds plausible due to modern emphasis on climate change, inflating commodity pricing, population collapse, etc.  However as someone who works in the machine learning space I know that these kinds of simulations are often prone to massive error.  I think it would be interesting to pull together some datasets to gain a more insightful picture.  Correlation is not causation, especially for extrapolations like this.  Basically this simulation is just loaded with assumptions.  Digging deeper into the variables may uncover all kinds of interesting patterns.  Simulations are interesting.  Actual science is always better!","
    168
  ",10 months ago,1,0,10000000,168
29385,222,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Rabih Antoun4DiGiTaL
            ",I feel sorry for humanity digging deep into sadness and loneliness,"
    166
  ",10 months ago,1,0,4200000,166
32203,438,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Catholic Animation
            ","""I got lost in it, I lost track of time."" Welcome to the new world. As much as technology is good in a lot of ways, prudence reminds us to use technology in moderation.","
    166
  ",10 months ago (edited),1,0,4600000,166
29835,672,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Chris
            ","The Metaverse needs to be limited, for the own good of our civilization, like, who's going to produce food? Who's going to take care of sick people? Who's going to take care of cities? A programmer?","
    166
  ",10 months ago (edited),1,0,4200000,166
32185,420,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Rachel Freeman
            ","""you can do almost anything! Talk to friends, work, learn, play, shop"". OMG so cool! But guys you're not gonna believe this I heard of an ever BETTER metaverse where interactions with people feel REAL, you can actually wear the clothes you buy, and the graphics are freaking amazing it's called REAL LIFE and you don't have to pay extra just to be in it and it doesn't give you a headache and make your eyes hurt.","
    166
  ",9 months ago,9,0,4600000,166
30221,1058,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Anxitled™
            ",I can’t say I wouldn’t be surprised if this ended up on one of his “ Top Ten Tech Fails “ videos in a couple year’s time,"
    165
  ",10 months ago,1,0,4200000,165
34811,73,3,metaverse privacy issue,/watch?v=FVo0RlUv29k,The Metaverse: This Changes Everything,/c/RussellBrand,526K views,5 months ago,0,"
              Gem Ber
            ","Spot on again Russell . Using the fear of death is the best way to let people do ANYTHING you want! 

Black mirror depicted it already in their series.","
    165
  ",5 months ago,5,0,526000,165
22175,330,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Monica Kristy
            ","Isn't it strange, if you help link someone up with another to buy drugs, Even though you didn't sell the drug you can be charged for facilitating the transaction. And the same goes with violence. 
How on earth does Facebook not get criminally charged with facilitating these types of crimes?! It's so much worse than helping a friend buy some pot and then getting caught.","
    165
  ",9 months ago,9,0,5800000,165
27389,529,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Financial Shinanigan
            ","Somewhere in the world, a starving economist will gain worldwide fame when their random predictions suddenly come true.","
    165
  ",10 months ago,1,0,10000000,165
29985,822,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Johnny
            ",While y’all in the “Metaverse” imma be in the real world making moves.,"
    164
  ",10 months ago,1,0,4200000,164
30898,1735,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Muthu Praveen
            ","Meta minimum system requirements:

I9-690000K
RTX 6090 TI SUPER
1 TB RAM
1 PB Storage","
    163
  ",10 months ago,1,0,4200000,163
30236,1073,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Planning for Adventure
            ","Honestly being a 13 year player of Secondlife, I can attest to the concept being amazing…but there are absolutely addiction issues for many, neglect for rl and health as well as a break down of morality when people can hide behind an avatar.","
    163
  ",10 months ago,1,0,4200000,163
30222,1059,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Vice
            ",I can’t be the only one who has no interest in taking part in Zucc’s VR world. Some shady stuff right there,"
    163
  ",10 months ago,1,0,4200000,163
27509,649,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              ManufacturedReality
            ","“Nearly all great civilizations that perished did so because they had crystallized, because they were incapable of adapting themselves to new conditions, new methods, new points of view. It is as though people would rather die than change.”

— Eleanor Roosevelt","
    163
  ",9 months ago,9,0,10000000,163
29709,546,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              WTD Productions
            ",This feels like the start of a generic dystopian sci-fi movie where a bunch of people are like “hell yeah this sounds awesome!” and then it ends up being an absolute mess that destroys everyone’s lives. It even has the evil mega corporation invading privacy with a creepy villainous figurehead,"
    162
  ",10 months ago (edited),1,0,4200000,162
33537,1772,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Wedson Olivia
            ","Hello, I'm new to stocks trade and l've been making huge losses but recently I see a lot of people earning from it. please can someone tell me what I'm doing wrong","
    162
  ",10 months ago,1,0,4600000,162
28065,1205,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              H¥pΣr N¤vα
            ","I would like to add that one of the biggest problems is that of distribution, not production. We have more than enough resources for 10 billion people, yet 1/3rd of that starve every year, another 1/3rd live in poverty, and only the remaining 1/3rd live in relative wealth.
Productive output has skyrocketed, but wages have stagnated, meaning we simply can't afford to buy what we produce as much as we used to.

And we produce a lot, in fact, we have a crisis of overproduction in which complex products and resources are allowed to go to waste, or even purposefully destroyed if left unsold. Planned obsolescence only further increases the amount of things going to waste while also sharply increasing pollution. The problem with the MIT report is that it was done in such a way that it does not recognize the fundamental problems of a global Capitalist economy, and thus ignores these problems which absolutely contribute to the metrics they tried to track, and these issues have only multiplied over the years. 

And the sharp increase in production, coupled with the stagnation of wages, and rising inflation means it's becoming harder and harder to support oneself, which naturally makes it twice as difficult to start a family, I would argue this at least contributes further to falling birthrates, because more and more people either simply can't raise a family, or find themselves thrust in poverty trying to do so. With China's decline of birthrates on the other hand imposed by policy which is now backfiring. But if we do not make a fundamental change to our economic mode of production, we will definitely find ourselves moving towards imminent societal collapse within our lifetimes. The signs are already there, in fact. One look at today's news headlines is enough to drive that point home.","
    162
  ",10 months ago (edited),1,0,10000000,162
32107,342,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Myrmidon
            ","I love VR. I was an early adopter and have had headsets since the Oculus DK2. It's great fun for playing games. But even to me the ""metaverse"" seems like a Black Mirror-esque dystopian nightmare.","
    161
  ",9 months ago,9,0,4600000,161
26866,6,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Common Sense
            ","Our biggest problem is waste. We waste EVERYTHING. Clothing,food,water,energy. You name it and we waste it. If it doesn't fit or if it's broken, we just throw it away. Waste is by far our biggest issue","
    160
  ",1 month ago,1,0,10000000,160
30237,1074,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Tech Aisle
            ","Two ways how the Meta could end up:
a. We will see it in Arun's Top Tech Fails
b. We will see Arun and his videos there, instead of on YouTube","
    159
  ",10 months ago,1,0,4200000,159
30065,902,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Paradigm Shift - An Educational Comedy v2.0
            ","Humanity is not yet mature enough to handle this level of technology in a safe way. I'm not saying that one day it won't be mature enough, but for now it is not. I can probably think of about 100 different ways this can go horribly wrong.","
    159
  ",10 months ago,1,0,4200000,159
27239,379,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Marcin Golab
            ","If history has proven anything, it's that when our backs are against the wall, a lot of people end up dead and then things trundle along for the rest somehow. Unless things get really bad, then most die and the remainder disperse and die elsewhere, then other people come along and kind of do their own thing.","
    158
  ",10 months ago,1,0,10000000,158
36392,9,3,metaverse privacy issue,/watch?v=sWDwh5UxWMs,Sen. Durbin asks for name of Zuckerberg's hotel in privacy question,/c/CBSNews,721K views,4 years ago,4.61M subscribers,"
              Peter Southern Boy
            ",Sen. Durban asked some really good questions,"
    158
  ",4 years ago,48,4,721000,158
30511,1348,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              L_back
            ","“Metaverse will track your nerve movements to guess what you want to do.” Ok if that doesn’t sound suspicious, I don’t know what does. I am actually starting to believe Mark Zucky is actually an alien","
    157
  ",10 months ago,1,0,4200000,157
32035,270,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Mason Bobro
            ","I have a disability so being able to go dancing/hiking for hours through a headset would be both awesome and really sad. Like others said, it's more important to work to make this world better rather than make an entirely new world to escape reality.","
    157
  ",9 months ago,9,0,4600000,157
24621,367,3,metaverse privacy issue,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,0,"
              normandeux
            ","There's a killer to this Metaverse. -- Motion Sickness. I can only stay for max of 30 minutes wearing VR, more that that, I would vomit.","
    156
  ",8 months ago (edited),8,0,7500000,156
22349,504,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Sibusiso Fanti
            ","100 years later…

“What is the Metaverse?
The Metaverse is a prison for you mind.”","
    156
  ",9 months ago (edited),9,0,5800000,156
22571,726,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Daniel
            ","“Social media is incompatible with democracy.” -Daniel Schmachtenberger 

“Misinformation isn’t a bug but a feature of social media.” - Anonymous","
    156
  ",9 months ago,9,0,5800000,156
32179,414,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Toffee
            ",Imagine everyone is eventually in the metaverse and people get bored in the metaverse so they create another metaverse inside the metaverse,"
    155
  ",9 months ago,9,0,4600000,155
22235,390,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              E Smith
            ","Terrifying what Facebook ultimately became, though that was never its intent,  but also this was where we were going all along. It was unavoidable. Only, it seems, Facebook got us here faster. Our brains still catching up to this superficial connection we have online with each other and still trying to process its impact.","
    155
  ",9 months ago,9,0,5800000,155
27113,253,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              sara
            ","I remember the discussions when The Population Bomb was spelling doom for the world. At the same time, the population curve was already beginning to flatten.  A scary corner coming up at high speed can mean a terrible wreck, or it can mean some fancy driving and careful braking.","
    155
  ",10 months ago,1,0,10000000,155
27347,487,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Barry R
            ","A decline in population may equal a decline in food production however this would be logical as there would be less demand. Our biggest issue is a lack of making hard decisions caused by our government's belief population growth is the only way to achieve growth in all other sectors. This is a system doomed. More population equals more resource demand, resources we are running low on. This is what will lead to the end of the current civilization as countries will go to war to possess what is left.","
    154
  ",8 months ago,8,0,10000000,154
26910,50,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Anonymous
            ","More people doesn’t necessarily mean more innovation. Especially in right now in our world the fastest growing countries are those who aren’t as developed as most of the western countries. People in Nigeria don’t get the same chance to achieve their full potential as people in Germany for example. They are poorer, get less good education and health system. In conclusion a growing population doesn’t really mean a growth in innovation as well.","
    154
  ",3 months ago (edited),3,0,10000000,154
22577,732,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Dave Driscoll
            ","IF people weren't so interested in themselves, pretending to be something they're not, we wouldn't have this problem. Don't blame people who want to exploit you. Blame your exploitability!","
    154
  ",9 months ago,9,0,5800000,154
29960,797,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Olywah
            ",That's like all black mirror episodes in one idea. Just imagine that everything you do inside this will be monitored all the time from every angle.,"
    154
  ",10 months ago,1,0,4200000,154
30265,1102,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              SF1NX
            ","""Our virtual homes are gonna start to matter more than our physical ones""

You will own nothing, and you will be happy.","
    153
  ",10 months ago,1,0,4200000,153
33383,1618,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Siyu Chen
            ","only thing I remember is that we need the legs, most important thing","
    153
  ",10 months ago,1,0,4600000,153
32215,450,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Elio Cloud
            ",I believe we should be far more concerned with solving real-world problems than with creating a new virtual world that will lead to the emergence of new problems that are far more dangerous than we can imagine,"
    151
  ",8 months ago,8,0,4600000,151
30814,1651,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              marvel sele
            ","Nobody,
Literally nobody,
Arun: talking about something serious!
Also Arun: Rick rolling us in the most dying way","
    151
  ",10 months ago,1,0,4200000,151
30272,1109,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Ironman
            ",Imagine a family of 4 sitting in the 4 saparate rooms with VR headset on their heads & meeting virtually with each other...,"
    151
  ",10 months ago,1,0,4200000,151
22211,366,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Ole Fella
            ",The fact that we get free documentaries on YouTube by VICE News is truly a gift.   ,"
    150
  ",10 months ago,1,0,5800000,150
27539,679,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Shallowleaf
            ","I love that this video highlights the fact this is one of the most peaceful times to be alive in, since it's completely true. It's so easy to hear about bad things happening since the world is more connected than ever before, but that means that all of the sensational stuff receives attention and overshadows the exponentially greater occurrence of good, boring and wonderful events in the world.","
    150
  ",10 months ago,1,0,10000000,150
36391,8,3,metaverse privacy issue,/watch?v=sWDwh5UxWMs,Sen. Durbin asks for name of Zuckerberg's hotel in privacy question,/c/CBSNews,721K views,4 years ago,4.61M subscribers,"
              Blexxor12
            ",TBH out of all of them Sen D here was definitely one of the most actually educated on the internet ones to ask questions,"
    149
  ",3 years ago (edited),36,3,721000,149
25105,851,3,metaverse privacy issue,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,0,"
              frankedusolutions
            ",I feel so lucky because I don't have to go through all this stress to trade well.,"
    148
  ",6 months ago,6,0,7500000,148
30021,858,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              patronustrip
            ","In a society where people are getting locked in their home more and more, for mental health or anxiety, etc, doing something like this it is pretty scary. They will have no incentive to get out. I am feeling that even for disabled people could be a way for them to experience things they can't do, but this is the thing they are not really doing them, it is just a simulation, and they could be less prone to get out of the house and meet people themselves. This is terrifying","
    148
  ",9 months ago (edited),9,0,4200000,148
24495,241,3,metaverse privacy issue,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,0,"
              Electronic Music 2017
            ","This makes me happy. Microsoft is so good in destroying products, there is hope for humanity's future to have someone still in real life....","
    148
  ",7 months ago,7,0,7500000,148
36426,43,3,metaverse privacy issue,/watch?v=sWDwh5UxWMs,Sen. Durbin asks for name of Zuckerberg's hotel in privacy question,/c/CBSNews,721K views,4 years ago,4.61M subscribers,"
              SirArghPirate
            ",Woman behind Zuckerberg is checking facebook on her phone.,"
    147
  ",4 years ago,48,4,721000,147
27221,361,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Frederick Morris
            ","It would be interesting to apply this study to factors as they were immediately prior to as many points as possible in our timeline which were followed by an increase in our future outlook.  This would enable us to see points in our history when this study would also have projected societal collapse and been wrong, and possible point to some factors that made that difference which simply haven't yet been included in the study, which would refine it.  Or it could confirm that the study is unfortunately very accurate and we all need to learn some survival skills.  Remember, the greatest danger if we all revert to that isn't wild animals, starvation, or even natural disaster; it's other humans.","
    146
  ",10 months ago,1,0,10000000,146
21848,3,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              THEMUDBUSTERS4
            ",I think we are going to find social media as a whole has a major impact on self esteem/depression not only in children but adults as well. It’s scary thinking about what our world will look like in 10 years. Just remember how much the world changed from 2000-2010.,"
    146
  ",8 months ago,8,0,5800000,146
27293,433,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Lakeland
            ","""If you're watching this, you have access to the internet""
me in 2077 watching it in a post apocalyptic digital library","
    146
  ",10 months ago,1,0,10000000,146
30921,1758,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Sanae Alaoui
            ","Mark zuckeberg really just went:
""How many hours do you spend in front of a screen?"" 
"" y e s ""","
    145
  ",10 months ago (edited),1,0,4200000,145
25180,926,3,metaverse privacy issue,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,0,"
              Anotidaishe Neil Misi
            ","Ohhh, this is gonna be a good one! Quick question: how do you feel about the decentralised metaverses?","
    145
  ",8 months ago,8,0,7500000,145
31013,1850,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Micheal Brown
            ","<Great video i like your energy and professionalism in your videos.. I remember months ago when I joined your channel and watched a video where you spoke about your confidant about Harvey Barrett FX, who has been a fundamental part of your journey, I am happy I reached out to him like you suggested because his one on one crypto sessions has made me better. copying his daily cause of action, has helped me avoid mistakes and get better returns, thank you so much I also feel you should make more vids like that, it will help people know the right person to use to get a better one on one experience when the youtube videos are not enough to avoid getting scammed, make wrong moves and make better yields.","
    142
  ",9 months ago,9,0,4200000,142
26872,12,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Elliott James
            ","It can take hundreds of years for an empire to collapse. Easy to see when looking at ruins, hard to see when you are in it as it happens.","
    142
  ",2 months ago,2,0,10000000,142
32221,456,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              yoyoweb yal
            ","You know guys, i'm a 3D artist specialized in VR and i got rough time in 2020... It made me change a lot of things in my live. I don't want to blame the technology because it can be a fantastic new way of telling stories and express art and culture but i definitely think we go in the wrong direction with this !
I would even say, it goes in the opposit direction of what i've learned to be happy and in peace with therapist and mindfulness","
    142
  ",8 months ago,8,0,4600000,142
27335,475,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Martin Heermance
            ","I remember when that doomsday simulation was first announced and it's resurfacing many times since then. The simulation claimed a lot of milestone events that we've already missed, so I am going to remain skeptical of their timeline. Also, computers at that time were very primitive and the model is likewise crude to what could be done now.","
    142
  ",10 months ago (edited),1,0,10000000,142
30309,1146,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Tadpole
            ","One time I bought a VR headset because I had played with my friends and had a lot of fun. I played it for like an hour and then went to sleep. All night I had nightmares of being stuck in different virtual realities, and then I would take off the headset and be in real life. But then ""real life"" would just turn into another virtual reality, and the cycle continued.

I woke up literally sitting up in bead tugging at my head trying to rip the headset off from my dreams. It scared me so badly I returned my headset the next day. So it's safe to say I won't be using meta LOL.","
    142
  ",10 months ago,1,0,4200000,142
34741,3,3,metaverse privacy issue,/watch?v=FVo0RlUv29k,The Metaverse: This Changes Everything,/c/RussellBrand,526K views,5 months ago,0,"
              Sheila Cole
            ","This is totally insane. When you have lost a loved one, you needs to grieve and move through it.  This would just allow the process to drag on or worst some people would never move past their loss.  It’s cruel and unnatural.","
    141
  ",5 months ago,5,0,526000,141
30529,1366,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Aayush Saini
            ","This would create even more depressing atmosphere...
There's no replacement for the real/natural!","
    141
  ",10 months ago,1,0,4200000,141
24428,174,3,metaverse privacy issue,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,0,"
              Gin Tomino
            ",This could be good for games. I don’t want this taking over the entire life of humans. I still miss the normal life disconnected from the internet and stuff. Enjoying nature and physical presence.,"
    140
  ",7 months ago,7,0,7500000,140
22193,348,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Panca
            ","What if we come together and ignore metaverse like it was never announced to not just save our data and privacy, but to also probably save humanity?","
    140
  ",9 months ago,9,0,5800000,140
32467,702,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Adam khan
            ","Everyone saying how scary this is, genuinely doesn't realise that we are already living in the metaverse. Social interaction is already gone. The value of our ""digital life"" is already prioritised over our actual life. We literally spend all day looking at a screen like this one. The world changed twenty years ago, for better or worse its never gonna be the same.","
    139
  ",8 months ago,8,0,4600000,139
27203,343,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Daniel Nutter
            ","I worry about the backs against the wall scenario, not only does it feel like gambling against extinction that a bottleneck won't occur but it also provides the disaster capitalists the ability to reshape society at the expense of the masses.","
    139
  ",7 months ago,7,0,10000000,139
