,Unnamed: 0,타입,검색어,영상,제목,업로더,조회수,업로드,구독자,유저,내용,좋아요,시각,commentMonth,commentYear,views,likes
53844,217,4,metaverse defamation,/watch?v=DpE5cBgl11U,A terrifying prediction for 2030 (the Great Reset),/c/SorelleAmoreFinance,2M views,5 months ago,0,"
              Kat Pom
            ","The thing I'm most amazed is how little this information reach general public. My friends had no clue of those meetings,before I told them, and even me,myself, discovered this like 3 years ago. Every news channel should cover this every year,what they're discussing etc. Yet silence. This literally affects humanities future and current life,implemented by people which we don't even elect! 
Can't thank you enough Sorelle,for bringing this more public! <3","
    463
  ",5 months ago,5,0,2000000,463
53813,186,4,metaverse defamation,/watch?v=DpE5cBgl11U,A terrifying prediction for 2030 (the Great Reset),/c/SorelleAmoreFinance,2M views,5 months ago,0,"
              Runco990
            ","All I can say is that I am grateful that I still grew up ""free"" as a child and am now at the age where I won't see our glorious dystopian future we seem so hell bent on creating.  Also... ever notice how the most evil, wicked people live the longest?  Sigh....","
    459
  ",5 months ago,5,0,2000000,459
56376,6,4,metaverse defamation,/watch?v=suQDl4WQfak,Meta & VR: Crimes Against the Face,/c/OrdinaryThings,918K views,7 months ago,0,"
              Andrew Orders
            ","I'm very glad META is failing spectacularly. The idea sounds really stupid from the one video I watched about it. It's like a VR version of a chat room MMO that they somehow expect people to use for serious purposes instead of sexual harassment, and you have to pay real money to own nothing. Augmented reality doesn't sound terrible though.","
    458
  ",7 months ago (edited),7,0,918000,458
49343,600,4,metaverse defamation,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              DardanAirlines
            ","Welcome to the Metaverse, a black hole for your time here on Earth; it's so real that time lost in the Metaverse is lost in your real life.","
    455
  ",10 months ago,1,0,4600000,455
49283,540,4,metaverse defamation,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Adam Myers
            ","Potential doesn’t matter if it doesn’t go mainstream, and that’s something you can’t force.","
    452
  ",10 months ago,1,0,4600000,452
51469,186,4,metaverse defamation,/watch?v=y-pEgf2m0oA,Into The Metaverse - SOME MORE NEWS,/channel/UCvlj0IzjSnNoduQF0l3VGng,446K views,8 months ago,0,"
              Stephanie Major
            ","OK so, because I like VR a coworker asked me if I was excited for this new Facebook thing and my response was basically ""I don't understand what you're describing but also wearing a VR headset for that amount of time sounds like a great way to strain your neck, and yes they will get more comfortable over time but not enough to make what you're describing viable.""

Having watched this, it makes a tiny bit more sense, in that it sounds like VR Chat, except run by a company that obsessively tracks everything you do because some company will probably give them money to know everything you glanced at and how many milliseconds per.","
    448
  ",8 months ago,8,0,446000,448
53827,200,4,metaverse defamation,/watch?v=DpE5cBgl11U,A terrifying prediction for 2030 (the Great Reset),/c/SorelleAmoreFinance,2M views,5 months ago,0,"
              jeff Moodie
            ","I’ve always said that to get to the root of anything, follow the money. This is no different but even more disturbing than people realize. I have downloaded the list of financial backers of the WEF and picked some of the more known ones just to let people know how insidious this actually is and how hard it will be to avoid inadvertently supporting the global plan. 

In case people don't know, the WEF is funded by a large group of international companies. Last time I downloaded the list it was 851 that included more than 76 banks and financial companies including BMO, TD, RBC, Scotia is absent only because they are owned by others on the list, not counting some credit and payment companies like VISA, Mastercard and PayPal. Then there are the well known Apple, Google, Meta (AKA Facebook), Microsoft, Yahoo, Coca Cola, PepsiCo, Walmart Inc.. Of course not to be left out are Pfizer, AstraZeneca, Bayer, Johnson & Johnson, Merck, Moderna. Some not really financial institutions but are institutions in their own right I guess, Goldman Sachs, JPMorgan Chase & Co., Nasdaq, NYSE. Some surprising ones like The LEGO Brand Group, Heineken, the Heathrow Airport, Hewlett Packard Enterprise and IBM, Huawei Technologies. Honourable mention to Lockheed Martin, Mayo Clinic. The media cannot be left out... New York Times, TIME then an odd more concerning one if you are a teacher Ontario Teachers' Pension Plan. and some Energy companies like Shell, Suncor Energy. UPS even made the list. Obviously I am not going to list them all so this is just a taste of the list as it stands.","
    443
  ",5 months ago,5,0,2000000,443
49103,360,4,metaverse defamation,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Marcelle Coletti
            ","If you can't see the danger this presents to humanity, you're already living in a false reality.
Resist resist resist","
    433
  ",10 months ago,1,0,4600000,433
51307,24,4,metaverse defamation,/watch?v=y-pEgf2m0oA,Into The Metaverse - SOME MORE NEWS,/channel/UCvlj0IzjSnNoduQF0l3VGng,446K views,8 months ago,0,"
              Jomon Ramiel
            ",Artificial scarcity is disgusting especially in a digital space where an infinite amount can be made with only minimal strain on servers,"
    429
  ",8 months ago,8,0,446000,429
53801,174,4,metaverse defamation,/watch?v=DpE5cBgl11U,A terrifying prediction for 2030 (the Great Reset),/c/SorelleAmoreFinance,2M views,5 months ago,0,"
              T
            ","Hell No to ""Digital ID""
And to Hell to the WEF.","
    428
  ",5 months ago (edited),5,0,2000000,428
45586,276,4,metaverse defamation,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              G O A T E D
            ",I’m big on gaming & I would be lien if I said I wasn’t worried about the world actually turning into “Ready Player One”. I love technology but the whole Facebook Meta thing is weird.I wanted a Oculus last year but I wasn’t okay with linking my Facebook account to my gaming account just to use it. Like it was weird how that one thing made me not purchase a VR set I’ve waited my whole life to experience. I just don’t trust some of these creators anymore.,"
    424
  ",10 months ago,1,0,5800000,424
53358,1,4,metaverse defamation,/watch?v=CBMzEhKxRro,Metaverse in the Book of Revelation | Dr. Gene Kim,/c/REALBibleBelievers,308K views,Streamed 10 months ago,0,"
              Colleen Campbell
            ",Am I the only one here who thinks I’m extra blessed to have found this channel and Dr. Kim? I watch his videos over and over and every time I learn more. So grateful Lord!!!!,"
    414
  ",10 months ago,1,0,308000,414
51313,30,4,metaverse defamation,/watch?v=y-pEgf2m0oA,Into The Metaverse - SOME MORE NEWS,/channel/UCvlj0IzjSnNoduQF0l3VGng,446K views,8 months ago,0,"
              AyEmDoubleU95
            ","You know the funny thing about this ""metaverse"" thing is that it already exists as a game called ""VR Chat"" where people create and share avatars based on their favorite pop culture media or original concepts. then go to different servers to hang out or play games with their friends online, in a virtual space. And the best part is, it doesn't require a VR headset and its free.","
    411
  ",8 months ago,8,0,446000,411
59442,73,4,metaverse defamation,/watch?v=r-Y1LRtsFaU,The Metaverse has problems,/c/ColinandSamir,145K views,10 months ago,0,"
              Stylized Station
            ",This is the darkest timeline.,"
    410
  ",10 months ago,1,0,145000,410
49073,330,4,metaverse defamation,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Prince Unknown
            ","This just goes to show that we will all be made blind metaphorically, and will not be able to differentiate between the real world and the fantasy world...this will eventually mess up your mind, body and soul in every way.","
    408
  ",10 months ago,1,0,4600000,408
51403,120,4,metaverse defamation,/watch?v=y-pEgf2m0oA,Into The Metaverse - SOME MORE NEWS,/channel/UCvlj0IzjSnNoduQF0l3VGng,446K views,8 months ago,0,"
              Plinko Zoinks
            ","SecondLife got big because corporations thought they were going to use it to get rich.  And when they realized nobody was interested in participating in shopping at a virtual Nike store when you can just...order off amazon, they all left.  But SecondLife is still there, doing ok.  There's a bunch of interesting communities doing their own thing.  Fashion design, 3D modeling, music communities and clubs, horse racing, roleplaying games, virtual art, photography, and yes...lots of weird sex stuff.  People want to be able to a) express themselves and b) interact with people with similar interests.  To make a functioning metaverse, you have to focus first on giving people these two things, otherwise you have a big corporate building and nobody interested in using it.","
    406
  ",8 months ago (edited),8,0,446000,406
51355,72,4,metaverse defamation,/watch?v=y-pEgf2m0oA,Into The Metaverse - SOME MORE NEWS,/channel/UCvlj0IzjSnNoduQF0l3VGng,446K views,8 months ago,0,"
              alexadelaide
            ","I love how Zuc cycles through 3 outfits only to land on the first one, which is also exactly what he is already wearing","
    405
  ",8 months ago,8,0,446000,405
56384,14,4,metaverse defamation,/watch?v=suQDl4WQfak,Meta & VR: Crimes Against the Face,/c/OrdinaryThings,918K views,7 months ago,0,"
              Spelonker
            ","100% agree with the AR bit at the end. Thing is that the Quest 2 sorta has it already seeing how it does mounted tracking using cameras, the only issue being that the cameras are low rez and mostly infrared. All they have to do with the Quest 3 is put 4 cell phone grade cameras there instead (and lesser grade cameras on the controllers) and it can swap between AR and VR with no extra bulk.","
    404
  ",7 months ago,7,0,918000,404
49145,402,4,metaverse defamation,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              rishi
            ",Metaverse somehow teach us to live virtually when we can live physically. Sad. And Mark is like the villain in a scifi animated movies,"
    395
  ",10 months ago (edited),1,0,4600000,395
45520,210,4,metaverse defamation,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Parker Crumpler
            ","I think if you are a CEO of a major tech company there should be a standard of moral behavior. Like when you become a doctor and take an oath to do no harm. Tech can be more world changing than medicine. Just because you can code, or built an organization, or stole some people's idea doesn't mean you are morally and ethically fit to make technology that changes daily life for most people, and society as a whole. But these tech companies have advanced so quickly, whereas medicine took a couple hundred years.","
    389
  ",10 months ago,1,0,5800000,389
59376,7,4,metaverse defamation,/watch?v=r-Y1LRtsFaU,The Metaverse has problems,/c/ColinandSamir,145K views,10 months ago,0,"
              H of The Stage
            ",Imagine casually walking through the Metaverse and all of a sudden you get bombarded by a very life-like ad for Raid Shadow Legends or something similar. There would be some quite literal real-life poo in my pants haha,"
    388
  ",10 months ago,1,0,145000,388
53736,109,4,metaverse defamation,/watch?v=DpE5cBgl11U,A terrifying prediction for 2030 (the Great Reset),/c/SorelleAmoreFinance,2M views,5 months ago,0,"
              jalkabre
            ","The nine most terrifying words in the English language are ""I'm from the government, and I'm here to help."" by Ronald Reagan.","
    388
  ",5 months ago,5,0,2000000,388
53632,5,4,metaverse defamation,/watch?v=DpE5cBgl11U,A terrifying prediction for 2030 (the Great Reset),/c/SorelleAmoreFinance,2M views,5 months ago,0,"
              Dan
            ",This is absolutely terrifying. Terrifying. And I already know there are plenty of people I know personally that could see this as a good thing. And I don't blame them. Depending on how the narrative is spun someone can easily be manipulated to see positive in this. And that scares me even more.,"
    384
  ",2 months ago,2,0,2000000,384
53359,2,4,metaverse defamation,/watch?v=CBMzEhKxRro,Metaverse in the Book of Revelation | Dr. Gene Kim,/c/REALBibleBelievers,308K views,Streamed 10 months ago,0,"
              Kelvin Caban
            ",Tremendous teaching. I want to thank you for being so passionate about scripture. It is contagious and it makes me want to look deeper in scripture. Continue being a vessel for God.,"
    378
  ",10 months ago,1,0,308000,378
45460,150,4,metaverse defamation,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              MultiPurplemist
            ",Facebook is like a drug to a lot of people...  my mum and Dad who are in their 60s can't even visit my house without looking on there phones. I can't stand Facebook or even Instagram knowing how mental health is declining due to people feeling they need to constantly show this perfect side of themselves.,"
    370
  ",9 months ago,9,0,5800000,370
53724,97,4,metaverse defamation,/watch?v=DpE5cBgl11U,A terrifying prediction for 2030 (the Great Reset),/c/SorelleAmoreFinance,2M views,5 months ago,0,"
              Sohaila
            ",I would have never thought such a society would become a reality. Im used to hearing about this level of control in fiction and its horrifying that its a possibility,"
    370
  ",5 months ago,5,0,2000000,370
49091,348,4,metaverse defamation,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Prabhat Racherla
            ","As a developer I can understand the excitement you might feel when you want to build something like this or are a part of such big futuristic project, but, but, 100 times but. There is a line you shouldn't cross. There is literally nothing good that will come out of this technology. Stupid FB and Microsoft.","
    357
  ",10 months ago,1,0,4600000,357
51290,7,4,metaverse defamation,/watch?v=y-pEgf2m0oA,Into The Metaverse - SOME MORE NEWS,/channel/UCvlj0IzjSnNoduQF0l3VGng,446K views,8 months ago,0,"
              TheDanishGuyReviews
            ","""Zuckerberg to shut down Facebook in Europe, ""Good idea,"" says EU leaders"" is a headline I just read. And I must agree.","
    355
  ",8 months ago,8,0,446000,355
45514,204,4,metaverse defamation,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Bring on the rainbows
            ","I feel as if a majority of people with a conscious wouldn’t take to this new meta verse, but kids should be the main concern of who will be affected. As it will affect them drastically, deeply & may even have traumatic outcomes as a result of using this. Time for us to start holding this mark suckerberg accountable. It’s ridiculous","
    348
  ",9 months ago,9,0,5800000,348
53700,73,4,metaverse defamation,/watch?v=DpE5cBgl11U,A terrifying prediction for 2030 (the Great Reset),/c/SorelleAmoreFinance,2M views,5 months ago,0,"
              D R
            ","I agree, a human credit system is the most vile, disgusting idea I’ve ever heard. Anyone who goes along with this needs to have their head checked!","
    346
  ",5 months ago,5,0,2000000,346
53364,7,4,metaverse defamation,/watch?v=CBMzEhKxRro,Metaverse in the Book of Revelation | Dr. Gene Kim,/c/REALBibleBelievers,308K views,Streamed 10 months ago,0,"
              Isaiah Eli 
            ","Amen. God is merciful. He always forgives. Never be ashamed to take your failures to him. He is for you, not against you! God is with you in the storm. He knows your troubles, he hears you! He is for you, on your side, always! It may feel silent at times, but he’s holding you close! May the Lord return soon! We are drawing closer. He is coming! Believe and trust in the Lord, you will be saved. Period. May the Lord bless you all! Hang in there family. Stay strong. It is not easy following the Lord. We are scoffed at. We give up our earthly dreams, our fleshly desires. What the enemy offers is short lived, but heaven is forever! Life may seem or be unfair, but God is with you! Always remember that. Things may get better or worse for you, but a kingdom awaits you! Finish the race! Repent daily and carry your cross. This world is fading fast. Your troubles are temporary! New channel here, I’d appreciate any kind of support. Don’t give up! God loves you so much! So do I. The Lord bless you!!","
    344
  ",10 months ago,1,0,308000,344
48926,183,4,metaverse defamation,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              M. Aribal
            ","This gives me ""we cant fix our world problems so lets make another one to escape them vibes""","
    343
  ",7 months ago (edited),7,0,4600000,343
51325,42,4,metaverse defamation,/watch?v=y-pEgf2m0oA,Into The Metaverse - SOME MORE NEWS,/channel/UCvlj0IzjSnNoduQF0l3VGng,446K views,8 months ago,0,"
              Foreign Man in a Foreign Land
            ",Cody is like an injection of progressive espresso in the morning after waking up realizing the dystopian future is now,"
    342
  ",8 months ago,8,0,446000,342
49031,288,4,metaverse defamation,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Professor X Basketball24
            ",Everybody's worried about AI but I think people should be more worried about this.  Just another way for the world to become more disconnected from reality.,"
    339
  ",9 months ago,9,0,4600000,339
53922,295,4,metaverse defamation,/watch?v=DpE5cBgl11U,A terrifying prediction for 2030 (the Great Reset),/c/SorelleAmoreFinance,2M views,5 months ago,0,"
              Anna Does Art
            ","That digital ID? We already have that in Denmark actually. I once had mine blocked by accident and was locked out of my bank, social security, everything. There was no actual hotline to call and I was unable to pay my bills for two weeks - untill I proved my citizenship by having my dad bring my birth certificate to the city office and witness on my identity. It is the creepiest thing I've ever had happen and having that implemented all over the world is the first step to totalitarian world rule.... :'( the bad thing is just that it makes everything very convenient to have a catch-all pass to everything built into your smartphone, so I see people at large wanting to adopt this willingly and fast.","
    338
  ",5 months ago,5,0,2000000,338
54012,385,4,metaverse defamation,/watch?v=DpE5cBgl11U,A terrifying prediction for 2030 (the Great Reset),/c/SorelleAmoreFinance,2M views,5 months ago,0,"
              Miguel Jurado
            ","I know people like to turn a blind eye on the biblical predictions and label them fanatic or simply too “religious”. But you can’t deny the resemblance. Every aspect of the video, from the body implants to the centralized government, to the possibility or impossibility to buy under new controlled identities is narrated in the Bible as it describes the last times. It’s just factual. I’m the Bible it’s speaking loud for centuries about it, and indicating the only way to unravel our eyes to the truth. Jesus","
    335
  ",5 months ago,5,0,2000000,335
51319,36,4,metaverse defamation,/watch?v=y-pEgf2m0oA,Into The Metaverse - SOME MORE NEWS,/channel/UCvlj0IzjSnNoduQF0l3VGng,446K views,8 months ago,0,"
              blueberry8675
            ","Truly it could only be one of the greatest minds of our generation who could come up with the revolutionary idea of ""VR Chat but boring and evil""","
    331
  ",8 months ago,8,0,446000,331
49067,324,4,metaverse defamation,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Remnant 144
            ",I deleted FB and Instagram a year ago and my life improved within days. I'll never go back. Even watching this video about the Metaverse and VR gives me mild anxiety. I'll pass.,"
    329
  ",10 months ago,1,0,4600000,329
48753,10,4,metaverse defamation,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Nishant Mane
            ",This is basically a world where you can do anything without any consequences. It will cause a lot of desensitisation among people. Because you’re basically disconnected from most of the world,"
    329
  ",7 months ago,7,0,4600000,329
45313,3,4,metaverse defamation,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              I'm stronger, I'm smarter, I'M BETTER!!
            ","The older I get, the more distance I wanna put between me and the online world. Don't get me wrong: YouTube is a wonderful platform to share knowledge and learn, as are many other learning platforms. Any other place where you seek social approval or to impose your opinion on others, however, is cancerous.","
    328
  ",8 months ago,8,0,5800000,328
45736,426,4,metaverse defamation,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Waqas Rabbani
            ",the metaverse already exists and it's just called freaking VR. Get a vr headset and get access to vr chat or play a vr multiplayer game and it's basically all the metaverse crap zucky boi is peddling to you. What he wants to do is monopolize it so he becomes the biggest shareholder and profiteer from VR by using his platforms to interconnect seamlessly with existing vr experiences and platforms...,"
    327
  ",9 months ago,9,0,5800000,327
53850,223,4,metaverse defamation,/watch?v=DpE5cBgl11U,A terrifying prediction for 2030 (the Great Reset),/c/SorelleAmoreFinance,2M views,5 months ago,0,"
              👻CREEPY LIL CRITTER👻
            ",There was a study that shows when you hold cash you spend it more wisely but when you're just swiping a card or clicking a button you waste more money because you don't physically see what you have,"
    313
  ",5 months ago,5,0,2000000,313
49115,372,4,metaverse defamation,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Britt Britt 🦋
            ",We have enough weird people in this world already. I feel like metaverse would lead to many more.,"
    312
  ",9 months ago,9,0,4600000,312
54120,493,4,metaverse defamation,/watch?v=DpE5cBgl11U,A terrifying prediction for 2030 (the Great Reset),/c/SorelleAmoreFinance,2M views,5 months ago,0,"
              Heather Blevins
            ",This is all biblical.  You done a great job explaining this system,"
    311
  ",5 months ago,5,0,2000000,311
56431,61,4,metaverse defamation,/watch?v=suQDl4WQfak,Meta & VR: Crimes Against the Face,/c/OrdinaryThings,918K views,7 months ago,0,"
              razgriz magi
            ","I've seen some vrchat content, ironically, non nsfw. People share their stories easy when they have a virtual mask to protect their privacy, and people there seem to be very tolerant and open to hear others opening their hearts. This might be a perfect evolution for support groups and group therapy.","
    310
  ",7 months ago,7,0,918000,310
45988,678,4,metaverse defamation,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              TimeBucks
            ","Facebook is not the problem, our mindset is","
    305
  ",10 months ago,1,0,5800000,305
49433,690,4,metaverse defamation,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              F52 _
            ","Another scary side of this thing is that Facebook (or Meta) will be able to monitor EVERYTHING you’ll do, even when you’ll just want to hang out.





Edit, since people have asked me the same question:
Q: Your smartphone already does that, so?
A: It is true that your phone tracks you in many ways, but not to the extent the metaverse could. They could record every movement, word and gesture that you make. 
And thanks to the extremely realistic avatars that they're developing, they would actually have a 1:1 copy of the you IRL","
    305
  ",10 months ago (edited),1,0,4600000,305
45772,462,4,metaverse defamation,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              D'andre Chesterfield
            ","Ever been in a relationship with someone who loves social media more than you? Where they ignore your texts for hours or days while they post pictures of themselves.. Act perfectly sweet and normal when they're around you aside from being glued to their phone. Social media has ruined meaningful connections between people. Every time I hear of someone committing suicide I now think, good on you for escaping this whole mess. Getting out in nature helps but trying to ignore society crumbling around you is impossible.","
    305
  ",9 months ago,9,0,5800000,305
51331,48,4,metaverse defamation,/watch?v=y-pEgf2m0oA,Into The Metaverse - SOME MORE NEWS,/channel/UCvlj0IzjSnNoduQF0l3VGng,446K views,8 months ago,0,"
              Matthew Morris
            ",Never apologize for shaming NFTs,"
    305
  ",8 months ago,8,0,446000,305
51385,102,4,metaverse defamation,/watch?v=y-pEgf2m0oA,Into The Metaverse - SOME MORE NEWS,/channel/UCvlj0IzjSnNoduQF0l3VGng,446K views,8 months ago,0,"
              Fredspipa
            ","This thing will (hopefully) drag Facebook to a not-so-early grave. Metaverse, more like Metahearse am I right","
    304
  ",8 months ago,8,0,446000,304
45488,178,4,metaverse defamation,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              DigiArt77
            ",I left social media 5 months ago. It was hard at first because of the dopamine withdrawals. When I was zoning out I would literally pull my phone out and my thumb would automatically scroll to where the Facebook app icon was in my phone. This went on for a few weeks but now I'm on the other side of it and I don't miss Facebook and IG at all. I don't miss any of it. I've been social media clean and only have YouTube and Email. Quality of life has been so much better.,"
    302
  ",10 months ago,1,0,5800000,302
48745,2,4,metaverse defamation,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Llama99
            ","As a high school student, I’ve literally never met anyone who thinks of the metaverse as any more than something to be laughed at. So I don’t think anyone should assume that this is going to take off with younger generations or anything.","
    302
  ",7 months ago,7,0,4600000,302
51289,6,4,metaverse defamation,/watch?v=y-pEgf2m0oA,Into The Metaverse - SOME MORE NEWS,/channel/UCvlj0IzjSnNoduQF0l3VGng,446K views,8 months ago,0,"
              Basil Ciccone
            ",the fact that for a second i was like “damn i cant believe warmbo is busy” says a lot about the deteriorating state of my mind,"
    301
  ",8 months ago,8,0,446000,301
45323,13,4,metaverse defamation,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Concerned
            ","My thought is, how will those that interact with the metaverse on the regular handle the true realities of their lives, and to think we have mental health issues  in America,  I believe this will take it to a new level.","
    299
  ",8 months ago,8,0,5800000,299
53783,156,4,metaverse defamation,/watch?v=DpE5cBgl11U,A terrifying prediction for 2030 (the Great Reset),/c/SorelleAmoreFinance,2M views,5 months ago,0,"
              Steven Bhiro
            ","It's terrifying how few people are aware of this and how diligently this organization is working behind the scenes to bring this to pass. We have to remain strong by continuing to share information like this and promoting a pro human, pro rights future.","
    298
  ",5 months ago,5,0,2000000,298
51361,78,4,metaverse defamation,/watch?v=y-pEgf2m0oA,Into The Metaverse - SOME MORE NEWS,/channel/UCvlj0IzjSnNoduQF0l3VGng,446K views,8 months ago,0,"
              Sean Brewer
            ","Great episode. I tried showing it to my wife, but she's out watching Moonfall","
    295
  ",8 months ago,8,0,446000,295
53868,241,4,metaverse defamation,/watch?v=DpE5cBgl11U,A terrifying prediction for 2030 (the Great Reset),/c/SorelleAmoreFinance,2M views,5 months ago,0,"
              Ron Keely
            ","I find this entire WEF/Davos/IMF world takeover terrifying! This is not conducive to life, liberty, and the pursuit of happiness. I have nothing to hide but I don't want to be tracked regardless. This is obviously impossible to escape once it's applied but if there is safe places on the globe, I'd like to go there. Thank you for this Sorelle!","
    292
  ",5 months ago,5,0,2000000,292
53970,343,4,metaverse defamation,/watch?v=DpE5cBgl11U,A terrifying prediction for 2030 (the Great Reset),/c/SorelleAmoreFinance,2M views,5 months ago,0,"
              TDawg73
            ","As a born and raised Canadian, my government was already controlling my property, identity and money years ago.  That's why I gave up a well-paid 20+ year career and fled, with no plan other than escape, back in 2016 shortly after the last regime change.

Anyone who can't see what's really going on these days and the dark, dark clouds on the horizon, is either not paying attention or willfully blind and beyond salvation, anyway.  Save yourself while you can and let the sheep lead themselves to the slaughter.","
    292
  ",5 months ago,5,0,2000000,292
49055,312,4,metaverse defamation,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Bruh
            ",Even the Wall Street journal calling it a trap shows the dangers of this.,"
    290
  ",9 months ago,9,0,4600000,290
49151,408,4,metaverse defamation,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              John Alexir
            ",I get a bad feeling that this is going to make Black Mirror look like a feel-good show.,"
    289
  ",10 months ago,1,0,4600000,289
53898,271,4,metaverse defamation,/watch?v=DpE5cBgl11U,A terrifying prediction for 2030 (the Great Reset),/c/SorelleAmoreFinance,2M views,5 months ago,0,"
              Alex Moonstar 
            ","As i've been saying to myself over and over agian, the future our news idealizes seems like a nightmare to me. You're forced to change your own values and personalities to fit into the system they say is good for you.","
    289
  ",5 months ago,5,0,2000000,289
45670,360,4,metaverse defamation,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              UNITED EMPIRE
            ",I’ve recently just realized how attached to social media I was. It’s like you don’t realize how well designed these app are to keep you sucked in but when you do it’s becomes scary.. This meta verse stuff needs to be banned,"
    284
  ",9 months ago,9,0,5800000,284
53633,6,4,metaverse defamation,/watch?v=DpE5cBgl11U,A terrifying prediction for 2030 (the Great Reset),/c/SorelleAmoreFinance,2M views,5 months ago,0,"
              Nukular, das Wort heißt Nukular
            ","""I own nothing, have no privacy and life has never been better."" the last part means that you can't say bad things about that system. ""You will own nothing and you will be happy!"" means ""you will own nothing and you won't dare to say that you're not happy!""","
    281
  ",2 months ago,2,0,2000000,281
53765,138,4,metaverse defamation,/watch?v=DpE5cBgl11U,A terrifying prediction for 2030 (the Great Reset),/c/SorelleAmoreFinance,2M views,5 months ago,0,"
              Julian C.
            ","When Prince Charles, Klaus Schwab and Bill Gates own nothing and can look me in the eye and tell me they're honestly happy, I'll consider it.","
    281
  ",5 months ago,5,0,2000000,281
